our_dpi	aguzzi_dpi	gene	this_study_log2fc	sorce_nuvolone_log2fc	this_study_padj	sorce_nuvolone_p_bonf	celltype
120	126	1810013L24Rik	0.18186357530329564	-0.02681	0.9251005055673316	1	0_none
120	126	March8	0.18995241190040896	0.31	0.9251005055673316	1	1_oligodendrocyte
120	126	Ugt8a	-0.28908776629806926	0.3494	0.9251005055673316	1	1_oligodendrocyte
60	56	Ubap2l	-0.30885482592073643	-0.01015	0.9250561971197824	1	0_none
60	56	Ogfrl1	0.126134230014693	0.1847	0.9250561971197824	1	0_none
60	56	Ptpdc1	0.3834468297612307	0.2092	0.9250561971197824	1	0_none
60	56	Ube2j2	-0.2521693893904258	-0.1167	0.9250561971197824	1	0_none
60	56	Lemd2	-0.24714585980346976	-0.3573	0.9250561971197824	1	0_none
60	56	Myl12b	0.1483566925471052	-0.007367	0.9250561971197824	1	0_none
60	56	Ubac1	0.23344719407776152	0.09756	0.9250561971197824	1	0_none
149	140	Lifr	-0.16816769999347464	-0.1079	0.9247239501635924	1	0_none
149	140	Med17	-0.13662639721815312	0.1647	0.9247239501635924	1	0_none
149	140	Nlgn3	-0.09685900344849242	0.02274	0.9247239501635924	1	0_none
149	140	Plekhg5	0.1244159491770986	0.1742	0.9247239501635924	1	0_none
120	126	Clk1	0.2595788418463093	0.3247	0.924680147716704	1	0_none
149	140	Zc3h12b	-0.20262906979939896	-0.2415	0.9244401890834671	1	0_none
149	140	Nsmce4a	-0.11083187749192833	-0.1499	0.9244324589566608	1	0_none
149	140	Prkcb	-0.0702411840681556	-0.1268	0.9242937253132476	1	0_none
149	140	Atp6v0e2	0.06496264300793174	-0.02331	0.9241062001388552	1	0_none
149	140	Znhit1	0.12904744605419713	0.441	0.9241062001388552	1	0_none
149	140	Rpl37a	-0.18540786225349631	0.04084	0.9241062001388552	1	0_none
149	140	Clec2l	0.1935934795714886	0.2068	0.9241062001388552	1	0_none
60	56	Rpl26	0.1161304401867273	0.2139	0.9240994687530658	1	0_none
60	56	Synj2	0.3428444643489194	-0.02638	0.9240994687530658	1	1_oligodendrocyte
149	140	Dixdc1	-0.11501331733271256	-0.1628	0.9240597994453172	1	1_oligodendrocyte
120	126	Tsnax	-0.17342158603600652	-0.1084	0.9239563170130672	1	0_none
120	126	Trpm7	-0.26959212944550653	0.1242	0.9239563170130672	1	0_none
120	126	Leng1	0.31793663654540305	-0.05476	0.9239563170130672	1	0_none
120	126	Mob1b	0.321442811905267	0.01063	0.9233905510827728	1	0_none
120	126	Adam10	0.22721437050223503	0.2409	0.9233905510827728	1	0_none
120	126	Sfi1	-0.29685707655647237	0.05052	0.9233905510827728	1	0_none
120	126	Hmgn3	0.17197146908862046	0.06153	0.9233905510827728	1	0_none
120	126	Nfrkb	-0.2796122442268266	-0.2219	0.9233905510827728	1	0_none
120	126	Klhl26	0.2518747700855385	-0.1118	0.9233905510827728	1	0_none
120	126	Ephx2	0.3261069646460113	0.4028	0.9233905510827728	1	0_none
120	126	Tmem29	-0.29072888001800407	0.05599	0.9233905510827728	1	0_none
120	126	Cwf19l2	0.2804560120371277	-0.02566	0.9233905510827728	1	0_none
120	126	Cbx8	-0.3572287691811373	-0.2302	0.9233905510827728	1	0_none
120	126	Mtdh	0.1993538671834185	-0.01269	0.9233905510827728	1	0_none
120	126	Vps8	0.3220578258197208	-0.08941	0.9233905510827728	1	0_none
120	126	Synpo	-0.2671547226575005	-0.2472	0.9233905510827728	1	0_none
120	126	Pgm1	-0.167966098718557	0.2523	0.9233905510827728	1	0_none
120	126	Fah	0.3821151261826106	-0.02208	0.9233905510827728	1	0_none
120	126	Map1lc3b	-0.13093647053263466	0.1854	0.9233905510827728	1	0_none
120	126	Dph5	-0.36629870690731264	0.2232	0.9233905510827728	1	0_none
120	126	Plcl1	0.26970472889447805	0.4223	0.9233905510827728	1	1_oligodendrocyte
120	126	Lap3	0.2168885333094855	0.5539	0.9233905510827728	1	1_oligodendrocyte
120	126	Cntfr	-0.44166185042794753	-0.006018	0.9233905510827728	1	3_astrocyte
120	126	Dpp9	-0.3353478314305399	-0.1802	0.9233865788582882	1	0_none
120	126	Impact	-0.2158065382292245	-0.02477	0.9233865788582882	1	0_none
120	126	Cnot1	0.2070976500188841	-0.03583	0.9233865788582882	1	0_none
120	126	Atp6ap1	0.15135238149426294	-0.03585	0.9233865788582882	1	0_none
120	126	Stag2	-0.22936372562896093	0.09241	0.9233865788582882	1	0_none
120	126	Prnp	0.0902388861146874	-0.09306	0.9233865788582882	1	0_none
120	126	Ddx27	0.2847948399341239	-0.1112	0.9233865788582882	1	0_none
120	126	Zfp367	-0.28822361422331544	-0.01823	0.9233865788582882	1	0_none
120	126	Psmd5	-0.21944823925109716	0.0394	0.9233865788582882	1	0_none
120	126	Adipor1	-0.2690712057314147	0.1662	0.9233865788582882	1	0_none
120	126	Tmem175	0.2594068855075421	-0.04862	0.9233865788582882	1	0_none
120	126	Cnpy2	0.1803416841589477	0.1454	0.9233865788582882	1	0_none
120	126	Luc7l3	-0.1622209792810918	0.01805	0.9233865788582882	1	0_none
120	126	Dusp6	0.2285312774241418	-0.05498	0.9233865788582882	1	0_none
120	126	Sugp1	-0.28587591740559415	-0.1948	0.9233865788582882	1	0_none
120	126	Kctd16	0.3677182196660051	-0.4467	0.9233865788582882	1	0_none
120	126	Spata2	0.18822479052491417	-0.2832	0.9233865788582882	1	0_none
120	126	Nrbp2	-0.17608483697221147	-0.05504	0.9233865788582882	1	1_oligodendrocyte
149	140	Fxr2	0.08585588537841463	0.03685	0.9233833071797704	1	0_none
60	56	Rfc2	0.2507615497068934	-0.1015	0.9233275188310868	1	0_none
60	56	Degs1	-0.1473964897772493	0.07309	0.9233275188310868	1	1_oligodendrocyte
60	56	Stard4	0.3706523973097927	-0.3582	0.9231235703124646	1	0_none
60	56	Cept1	0.24862035445926284	0.2696	0.9231235703124646	1	0_none
60	56	Tapbp	0.2484430447153773	-0.2463	0.9231235703124646	1	0_none
60	56	Glra1	0.3334758505425366	0	0.9231235703124646	1	0_none
60	56	Mybbp1a	0.2932611018626581	-0.1354	0.9231235703124646	1	0_none
60	56	Srebf1	-0.3100732250305706	-0.7458	0.9231235703124646	9.4995688e-6	0_none
60	56	Limk2	-0.1699196463811534	-0.1901	0.9231235703124646	1	0_none
60	56	Gabrb3	0.16827980403551757	0.1326	0.9231235703124646	1	0_none
60	56	Arhgef15	0.34842038467437525	-0.0566	0.9231235703124646	1	0_none
60	56	Srpk2	0.1346684431650449	0.2424	0.9231235703124646	1	0_none
60	56	Traf7	0.3601183292283835	-0.1573	0.9231235703124646	1	0_none
60	56	Erp44	0.27346574785479305	0.1999	0.9231235703124646	1	0_none
60	56	Rundc3a	-0.17410471840471853	-0.388	0.9231235703124646	1	0_none
60	56	Actn4	-0.31465354828896736	-0.2809	0.9231235703124646	1	0_none
60	56	Ddit4l	-0.32614744356491576	0.1423	0.9231235703124646	1	0_none
60	56	Rmnd5b	0.28340248662083933	-0.1734	0.9231235703124646	1	0_none
60	56	Ankrd27	0.24443262599324603	-0.1074	0.9231235703124646	1	0_none
60	56	Sept7	0.12956566735334374	0.2356	0.9231235703124646	1	1_oligodendrocyte
60	56	Csf1r	0.2474126104979616	-0.09353	0.9231235703124646	1	2_microglia
149	140	Atp6v0c	-0.05748474507622338	0.5673	0.923121741963247	1	0_none
149	140	Pin4	-0.15345184335786405	-0.172	0.9230743103858274	1	0_none
120	126	Fyn	0.22296378623663787	0.05448	0.9230295723167724	1	0_none
60	56	Tmem8	-0.2753426913272428	-0.1913	0.922983381495184	1	0_none
60	56	Gtf2e2	-0.24929266831003324	0.4099	0.922983381495184	1	0_none
149	140	Dact2	-0.15475465772524663	0.2211	0.9229762820909616	1	0_none
149	140	Ubqln1	0.06918120240215071	-0.05018	0.9229762820909616	1	0_none
149	140	Pafah1b1	-0.13141093362451442	-0.3097	0.9229762820909616	1	0_none
149	140	B3gat3	-0.08885930627800838	0.1751	0.9229762820909616	1	0_none
149	140	Exoc6	0.12218962062807356	-0.2383	0.9229762820909616	1	0_none
149	140	Cgref1	0.14198654430703944	0.2061	0.9229762820909616	1	0_none
149	140	Nsmce2	-0.1287555179738799	-0.2111	0.9229762820909616	1	0_none
149	140	Snapc2	-0.20161010737701063	0.4591	0.9229762820909616	1	0_none
149	140	Yy1	0.09968098913346296	-0.08916	0.9229762820909616	1	0_none
149	140	Trak2	-0.0768554869982324	0.1061	0.9229762820909616	1	0_none
149	140	Alad	0.17359403334828857	0.337	0.9229762820909616	1	0_none
149	140	Tmem145	0.1263743964508858	0.06647	0.9229762820909616	1	0_none
149	140	March11	-0.1630944622977136	-0.1341	0.9229762820909616	1	0_none
149	140	G2e3	0.1753331640555447	-0.2685	0.9228093260104656	1	0_none
149	140	Eef1a2	-0.15724694612563417	0.2245	0.9226850779189718	1	0_none
149	140	Atp1a3	0.11607566967280712	0.1335	0.9226850779189718	1	0_none
149	140	Ndufs7	0.12552150007450594	0.4437	0.9226850779189718	1	0_none
149	140	Haus2	0.18627890613758535	-0.3397	0.9226850779189718	1	0_none
149	140	Plagl1	0.18188851987136975	-0.05391	0.9226850779189718	1	0_none
149	140	Pim3	-0.0898636542194177	-0.2369	0.9226850779189718	1	0_none
149	140	Slc36a1	0.08610559311704587	0.07863	0.9226850779189718	1	0_none
149	140	Arhgef2	-0.09928354889221566	-0.03613	0.9226850779189718	1	0_none
149	140	Pbx2	-0.09492362043723554	0.121	0.9225658342023476	1	0_none
149	140	Adam11	0.11578793481861244	-0.02483	0.9225658342023476	1	0_none
149	140	Krba1	-0.18211448223893967	0.3165	0.9225658342023476	1	0_none
149	140	Dkk3	-0.08153292185360742	-0.03059	0.9225658342023476	1	0_none
149	140	Dscaml1	0.14960305918405223	0.03706	0.9225658342023476	1	1_oligodendrocyte
120	126	Tmem128	0.3223620336469108	0.1603	0.922559815265066	1	0_none
120	126	2010204K13Rik	0.17481591477857183	0.0783	0.922559815265066	1	0_none
120	126	Trpm2	-0.1879094423666293	-0.09987	0.922559815265066	1	0_none
120	126	Ehd1	-0.21095302253245443	-0.0798	0.922559815265066	1	0_none
120	126	Ccl27b	1.3870222186756336	-1.514	0.922559815265066	1	0_none
120	126	Zfp251	-0.2697085180331825	-0.2754	0.922559815265066	1	0_none
120	126	St6galnac4	-0.2964929638750225	-0.01414	0.922559815265066	1	0_none
120	126	Glrx3	0.1368782238703998	0.1639	0.922559815265066	1	0_none
120	126	Sprn	0.3014223191606302	-0.2172	0.922559815265066	1	0_none
120	126	Mpped1	0.16974985585126354	-0.2034	0.922559815265066	1	0_none
120	126	Dnm3	-0.1804420512681701	-0.1928	0.922559815265066	1	1_oligodendrocyte
60	56	Ss18	0.2662117218459051	0.2849	0.9225057625633956	1	0_none
60	56	Ppp1r7	0.16790115732113978	0.1529	0.9224339231026544	1	0_none
60	56	Lsm4	0.25065688998595465	-0.537	0.9224339231026544	1	0_none
60	56	Nsmaf	-0.2656886081004973	0.225	0.9224339231026544	1	0_none
120	126	Zfp362	0.30841447734491434	-0.05893	0.9224258014392654	1	0_none
149	140	Rpl23	-0.07526225895551646	-0.08265	0.9222912093554736	1	0_none
149	140	Tmem60	-0.1099357508773484	-0.03346	0.9222912093554736	1	0_none
149	140	Tcf4	0.08712886179702087	-0.2425	0.9222912093554736	1	0_none
149	140	Ppih	-0.2105560629072507	-0.07378	0.9222912093554736	1	0_none
149	140	Asxl1	0.13283144945385927	-0.07283	0.9222912093554736	1	0_none
149	140	Calm1	0.15319575948836464	-0.1515	0.9222912093554736	1	0_none
149	140	Sh3kbp1	-0.11933460028286694	-0.08607	0.9221659965599006	1	0_none
60	56	Gpr155	-0.24297522732901913	0.2418	0.9220739946700564	1	0_none
60	56	Adcy2	-0.19879482593447512	0.07864	0.9220739946700564	1	0_none
60	56	Pou2f2	0.3018104978056827	-0.7294	0.9220739946700564	1	0_none
60	56	Spsb1	0.4108754929849224	0.2039	0.9220739946700564	1	0_none
60	56	Sptlc2	0.2954277228577796	-0.001796	0.9220739946700564	1	0_none
60	56	Prpf39	-0.2475203741091412	0.2312	0.9220739946700564	1	0_none
60	56	Gpn1	0.2746049793279486	0.07557	0.9220739946700564	1	0_none
60	56	Paqr4	-0.23179415100425735	-0.09076	0.9220739946700564	1	0_none
60	56	Arhgef18	-0.2917542941200804	-0.04984	0.9220739946700564	1	0_none
60	56	Pef1	0.1858385509122391	-0.1696	0.9220739946700564	1	0_none
60	56	Sec62	-0.13439650054756497	0.1352	0.9220739946700564	1	0_none
60	56	Stoml1	0.2139945198239714	-0.267	0.9220739946700564	1	0_none
60	56	Aldh5a1	-0.19268740013992233	0.1225	0.9220739946700564	1	0_none
60	56	Mrps35	-0.2320573620942963	0.2258	0.9220739946700564	1	0_none
60	56	Trim27	0.3145392391128397	0.09025	0.9220739946700564	1	0_none
60	56	Ankrd17	-0.17299977133898414	0.1837	0.9220739946700564	1	0_none
60	56	Srprb	-0.312554381121286	-0.1993	0.9220739946700564	1	0_none
60	56	Rrn3	0.253467223710719	0.3014	0.9220739946700564	1	0_none
60	56	Syngr1	-0.1795493194855151	-0.2978	0.9220739946700564	1	0_none
60	56	Dhcr7	0.3125147017695993	-0.2272	0.9220739946700564	1	0_none
60	56	Adrb1	-0.2227501211271456	-0.2869	0.9220739946700564	1	0_none
60	56	Klhdc8a	-0.3682353115818511	-0.5012	0.9220739946700564	1	0_none
60	56	Cyp46a1	-0.3179773649913012	-0.3733	0.9220739946700564	1	0_none
120	126	Maneal	-0.2533488519721092	-0.2011	0.9220468719356012	1	0_none
120	126	Abcf1	-0.2170563929322639	-0.0398	0.9220468719356012	1	0_none
120	126	Gart	0.3545577136821965	0.02868	0.9220468719356012	1	0_none
120	126	Atg4c	0.2699717993171004	-0.06959	0.9220468719356012	1	0_none
120	126	Sap30l	0.2105855668835028	0.02528	0.9220468719356012	1	0_none
120	126	Bcas2	-0.20631507426218176	0.04841	0.9220468719356012	1	0_none
120	126	Adck2	-0.33709260559664544	-0.09054	0.9220351461121332	1	0_none
120	126	Abcb1a	0.2176518564569719	0.3798	0.9220351461121332	1	0_none
120	126	Lias	-0.21315306537968223	-0.2268	0.9220351461121332	1	0_none
120	126	Atp6v0d1	0.13394758756111694	-0.09071	0.9220351461121332	1	0_none
120	126	Pex1	-0.31785636662993305	0.1273	0.9220351461121332	1	0_none
120	126	Psmd9	0.2692511376052913	-0.1441	0.9220351461121332	1	0_none
120	126	Ak1	-0.2146207450030773	-0.2146	0.9220351461121332	1	0_none
120	126	Edc3	-0.26438819868943975	0.008443	0.9220351461121332	1	0_none
120	126	Runx1t1	-0.27547772497480044	-0.1644	0.9220351461121332	1	0_none
120	126	Zfp612	-0.23821768846052352	-0.1821	0.9220351461121332	1	0_none
120	126	Trappc9	-0.21776527823619987	-0.2129	0.9220351461121332	1	0_none
120	126	Arpc5	0.18855176738786072	0.2197	0.9220351461121332	1	0_none
120	126	Plcb4	-0.24225608700751705	-0.1634	0.9220351461121332	1	0_none
120	126	Atp6v1b2	0.12861154567613864	-0.08736	0.9220351461121332	1	0_none
120	126	Mcf2l	-0.17629046730153333	-0.003106	0.9220351461121332	1	0_none
149	140	4930453N24Rik	-0.150159298609691	-0.08459	0.92197047745687	1	0_none
120	126	Zfp933	-0.339029787095972	0.2352	0.9218914823132592	1	0_none
120	126	Ppp1r17	-0.3180983861597669	-0.00915	0.9218914823132592	1	0_none
120	126	Cdo1	0.24511686080301423	-0.08027	0.9218914823132592	1	0_none
120	126	Uhmk1	-0.22803040569635533	-0.05953	0.9218914823132592	1	0_none
120	126	Mrpl23	0.867066777140476	-0.1152	0.9218914823132592	1	0_none
120	126	Atp6v1f	0.1472724923478977	-0.1785	0.9218914823132592	1	0_none
120	126	Ggt7	-0.18813495612013437	-0.3967	0.9218914823132592	1	0_none
120	126	Slc25a39	-0.2109337267577187	-0.04797	0.9218914823132592	1	0_none
120	126	Ddx41	-0.43155230818089	0.1783	0.9218914823132592	1	0_none
120	126	Tbk1	-0.2823391257254423	-0.03939	0.9218914823132592	1	0_none
120	126	Pxmp4	-0.29174300039487716	0.1827	0.9218914823132592	1	0_none
120	126	Hat1	-0.3302990279868433	0.06086	0.9218914823132592	1	0_none
120	126	Cntnap1	-0.23314577448675516	-0.3404	0.9218914823132592	1	0_none
120	126	Uck1	0.26761511935515947	0.0234	0.9218914823132592	1	0_none
120	126	Usp6nl	-0.33471598569279365	0.003878	0.9218914823132592	1	0_none
120	126	Oaz2	0.15831826689699494	-0.06361	0.9218914823132592	1	0_none
120	126	Mark2	-0.22241168963146143	-0.2183	0.9218914823132592	1	0_none
120	126	Chl1	-0.11256112092319308	-0.1575	0.9218914823132592	1	0_none
120	126	Taf8	-0.30714024287064234	0.02438	0.9218914823132592	1	0_none
120	126	Iqsec3	-0.19370582502376044	-0.001481	0.9218914823132592	1	0_none
120	126	Drosha	0.1582594797813042	0.02357	0.9218914823132592	1	0_none
120	126	Htt	-0.2095995108881553	-0.0609	0.9218914823132592	1	0_none
120	126	Arl6ip1	0.08917120281921775	0.1472	0.9218914823132592	1	0_none
120	126	Spata2l	-0.38661199300035015	-0.3701	0.9218914823132592	1	0_none
120	126	Abi1	0.20423346008423415	-0.04194	0.9218914823132592	1	0_none
120	126	Acbd4	-0.25555249462057583	-0.2077	0.9218914823132592	1	0_none
120	126	Vps4a	-0.1658129920452978	0.03259	0.9218914823132592	1	0_none
120	126	Sept11	0.16659940709413304	-0.008656	0.9218914823132592	1	0_none
120	126	Rab15	-0.11314891857464948	-0.04401	0.9218914823132592	1	0_none
120	126	Mnt	-0.22100109105826404	-0.4707	0.9218914823132592	1	0_none
120	126	Amz2	0.32014892358661795	0.02394	0.9218914823132592	1	0_none
120	126	Snap47	-0.12422894743629988	-0.2269	0.9218914823132592	1	0_none
120	126	Cd3eap	-0.2442698871069318	-0.2407	0.9218914823132592	1	0_none
120	126	Rgl2	-0.34887206876177757	-0.1238	0.9218914823132592	1	0_none
120	126	Ing2	0.21859736273758956	-0.2389	0.9218914823132592	1	0_none
120	126	Per1	-0.23817866550945	-0.8939	0.9218914823132592	1	0_none
120	126	Tmem132b	0.21521106005160123	-0.1263	0.9218914823132592	1	0_none
120	126	Sh3glb1	0.17815252634496248	0.3658	0.9218914823132592	1	0_none
120	126	Rnf185	0.2464769493437884	0.008278	0.9218914823132592	1	0_none
120	126	Zmat4	-0.26095124903457	-0.04386	0.9218914823132592	1	0_none
120	126	Zfp266	0.3084907028163596	0.1035	0.9218914823132592	1	0_none
120	126	Pepd	-0.28189512733035704	-0.115	0.9218914823132592	1	0_none
120	126	Chmp1b	0.34009737961860304	0.1615	0.9218914823132592	1	0_none
120	126	Ift46	-0.29569309115614145	0.03114	0.9218914823132592	1	0_none
120	126	Nxt2	0.3199867789988094	0.27	0.9218914823132592	1	0_none
120	126	Ireb2	-0.18630135453059232	0.1128	0.9218914823132592	1	0_none
120	126	Dctn4	-0.21094785224244503	0.02771	0.9218914823132592	1	0_none
120	126	Dctpp1	0.31132797066846757	-0.586	0.9218914823132592	1	0_none
120	126	Cd81	0.14591767696252445	0.4208	0.9218914823132592	1	1_oligodendrocyte
120	126	Pls1	0.3613251556294532	0.2443	0.9218914823132592	1	1_oligodendrocyte
120	126	Rcbtb1	-0.3238868665055373	-0.02138	0.9218914823132592	1	1_oligodendrocyte
120	126	Mgat4a	-0.3124929461803117	0.1882	0.9218914823132592	1	2_microglia
120	126	Kcnk1	-0.16034797050663877	0.1816	0.9218914823132592	1	3_astrocyte
149	140	Slc4a8	0.11299302427725202	-0.1471	0.9217723081358162	1	0_none
149	140	Capn7	0.11475932085169528	-0.2007	0.9216375712979464	1	0_none
60	56	Spire1	0.18280230582725193	0.2023	0.9216255209022092	1	0_none
60	56	Sepsecs	-0.35092861145826126	0.2207	0.9216255209022092	1	0_none
149	140	Rsbn1l	0.1314454132288637	-0.4552	0.9215665379296342	1	0_none
149	140	Srsf9	-0.0969567159424742	0.09939	0.9215665379296342	1	0_none
149	140	D8Ertd738e	-0.11730973520324917	0.4159	0.9215665379296342	1	0_none
149	140	Cpsf6	0.10524745447849394	-0.1577	0.9215665379296342	1	0_none
149	140	Spg20	0.11428273543923476	-0.1565	0.9215665379296342	1	0_none
149	140	Btg3	-0.1551214280969091	-0.05204	0.9215665379296342	1	0_none
149	140	Vac14	0.17452776958251526	0.1022	0.9215665379296342	1	0_none
149	140	Rae1	0.09462093435091434	-0.06313	0.9215665379296342	1	0_none
149	140	Mkrn1	-0.07704072046046744	-0.001448	0.9215665379296342	1	0_none
149	140	Vamp2	-0.0755277110220379	-0.03649	0.9215665379296342	1	0_none
149	140	Lyrm4	-0.12795053007630003	-0.145	0.9215665379296342	1	0_none
149	140	Ubr2	0.10006280788012624	-0.09538	0.9215665379296342	1	0_none
149	140	Cntn2	-0.08197778390468455	-0.02378	0.9215665379296342	1	1_oligodendrocyte
149	140	Bms1	0.1320471130740074	0.01396	0.9213294661840904	1	0_none
120	126	Gm11549	-0.30133951075735244	-0.4258	0.921267522581605	1	0_none
120	126	Hagh	-0.2340250125036144	-0.104	0.9211813430043568	1	0_none
120	126	Cdc42ep3	-0.3723134585606432	-0.4216	0.9211813430043568	1	0_none
120	126	Shank1	-0.26267889510539905	-0.3476	0.9211813430043568	1	0_none
120	126	Sorl1	0.12883270324143917	-0.09286	0.9211813430043568	1	0_none
149	140	Gpsm1	-0.16866249415378612	0.2224	0.9210668781013982	1	0_none
149	140	Osgin2	-0.1821677497287944	-0.0639	0.9209587611591302	1	0_none
149	140	Acta2	0.20344127885878832	-1.379	0.920872027874332	0.24612095	0_none
149	140	Tanc2	0.12332863968683326	0.01092	0.920872027874332	1	0_none
60	56	Prdm11	0.34214215222412614	-0.5734	0.9203417138625514	1	0_none
149	140	Sla	0.1873296695184359	0.337	0.920255116160892	1	0_none
149	140	Rab9	-0.13190260908074236	-0.201	0.920255116160892	1	0_none
149	140	Crhr1	0.17154938725825347	-0.1144	0.920255116160892	1	0_none
149	140	Hmgn2	-0.2533057840269221	-0.02902	0.920250653292584	1	0_none
60	56	Magi2	0.25524613871823365	0.1119	0.9201513404181528	1	0_none
60	56	Slc35a4	0.3799204370661871	-0.1334	0.9201513404181528	1	0_none
60	56	Ccdc32	-0.2228863516186109	0.07052	0.9201513404181528	1	0_none
60	56	Patl1	-0.3780034651355529	0.01676	0.9201513404181528	1	0_none
60	56	Btf3	0.1466715930722088	0.1595	0.9201513404181528	1	0_none
60	56	Nrsn1	0.1326931377430855	0.2183	0.9201513404181528	1	0_none
60	56	Rusc1	0.2091610941096014	-0.5485	0.9200699947992496	0.116341723	0_none
60	56	Rpl36al	-0.1388113673010944	0.1678	0.9200699947992496	1	0_none
60	56	Psmg4	-0.3135209586357248	-0.3802	0.9200699947992496	1	0_none
60	56	Tsg101	-0.2231188091813835	0.1853	0.9200699947992496	1	0_none
60	56	Dcun1d2	-0.27943047616516625	0.02557	0.9200699947992496	1	0_none
60	56	Rgp1	0.317948078929924	-0.2733	0.9200699947992496	1	0_none
60	56	Plcb1	-0.20744340881944065	0.09934	0.9200699947992496	1	0_none
60	56	Med13	-0.30112338401343647	0.3115	0.9200699947992496	1	0_none
60	56	Mfsd2a	-0.3255679818844106	0.2917	0.9200699947992496	1	0_none
60	56	Tnfrsf21	0.20555722992404515	-0.1438	0.9200699947992496	1	0_none
60	56	Fhl1	0.2573822012030488	-0.1546	0.9200699947992496	1	0_none
60	56	Hs3st4	0.19016417937434815	0.1224	0.9200699947992496	1	0_none
60	56	Slc16a11	0.38798942744851006	-1.125	0.9200699947992496	2.8414722e-4	0_none
60	56	Snrpn	0.11567243321303294	-0.06395	0.9200699947992496	1	0_none
