gene	log2fold_change	base_mean	pvalue	padj	celltype
Tbc1d23	-0.03357869943083182	29.840978255390425	0.7538696638417557	0.9359280625561868	0_none
Tph2	0.11901930946946476	5.221659166349247	0.75335713898886	0.9359280625561868	0_none
Trip11	0.04708200346566968	16.209690505047938	0.7544567112258675	0.9359280625561868	0_none
Zfp110	0.04702418329097208	16.22763184880208	0.7552667893345306	0.9359280625561868	0_none
Zfp598	-0.02676737285124117	50.06185554102933	0.7552154722044893	0.9359280625561868	0_none
Pstpip2	0.18431017538177705	0.9174861144916976	0.7537430279216939	0.9359280625561868	1_oligodendrocyte
Apbb1ip	-0.04377254621865225	21.57752220152415	0.7537327457216009	0.9359280625561868	2_microglia
Tfe3	-0.03040560801826559	41.46317373700512	0.7528471906622864	0.935733540893544	0_none
1110018N20Rik	-0.10116886604924166	3.6782938040261417	0.7527155588824687	0.9357054757055134	0_none
Casp2	0.07589749531952047	5.968814799231898	0.752570922516042	0.9357054757055134	0_none
D130020L05Rik	0.06658113852965991	7.4948842485855405	0.7522187779150937	0.9357054757055134	0_none
Dlgap3	-0.02356438599877682	143.46180801312838	0.7521960329911803	0.9357054757055134	0_none
Entrep3	-0.03661098593138524	35.55767782524074	0.7527551326895636	0.9357054757055134	0_none
Frat1	-0.05267614910835844	13.352465085286672	0.7527478263174292	0.9357054757055134	0_none
Gtf3c1	-0.02664378166215185	57.95835650450125	0.7525059371466458	0.9357054757055134	0_none
Mgat3	-0.02769191435821897	87.3707343995168	0.7520861490047024	0.9357054757055134	0_none
Nck1	-0.06056701362999237	9.919965721641804	0.7526829864335558	0.9357054757055134	0_none
Pld3	-0.03567483207920342	161.571414531317	0.7527043880389671	0.9357054757055134	0_none
Pstk	-0.0447565558610244	18.698515377705796	0.7525173610751901	0.9357054757055134	0_none
Rad54l2	-0.04950411820611445	25.067796651649317	0.7521776239058642	0.9357054757055134	0_none
Tmco4	-0.0943646454466681	6.110976620858222	0.75245155105208	0.9357054757055134	0_none
Tmem214	-0.04105996085977118	50.156633477289446	0.7527694264035685	0.9357054757055134	0_none
Wdr59	-0.04423886166681556	18.526473048712504	0.7526103418501968	0.9357054757055134	0_none
Arhgap27	0.04991911181133043	19.15036345061481	0.7516468197893889	0.935440462545672	0_none
Dennd1c	0.0937767559344738	3.4332849724885848	0.7517124056490381	0.935440462545672	0_none
Gm13828	-0.19403076067365552	1.1796534239586156	0.7515631385447525	0.935440462545672	0_none
Sema4g	-0.04563558848398866	19.75152201928919	0.7517286944236452	0.935440462545672	0_none
Trdmt1	-0.05549497567431244	11.527764709977664	0.751588487798398	0.935440462545672	0_none
2600014E21Rik	0.13071734973828156	1.779199801147435	0.7512664763981691	0.935439137436558	0_none
Aste1	-0.06882246394143411	7.705497678309587	0.7514194326104762	0.935439137436558	0_none
Cklf	0.05869036567102566	10.389226020070064	0.7508444989789715	0.935439137436558	0_none
Cops6	0.02116784908441576	82.82474664627345	0.750984314802314	0.935439137436558	0_none
Gba2	0.03944708126767661	33.466166265312495	0.7512512927763302	0.935439137436558	0_none
Gm11739	0.14916444738912693	1.7772254397599687	0.7514517864486527	0.935439137436558	0_none
Gm26670	0.1387912717290537	1.7714010566511198	0.7513720295056072	0.935439137436558	0_none
Gm3800	0.21033366141576432	1.036074549487523	0.7509280832040381	0.935439137436558	0_none
Ltb	-0.19618751069486356	1.01384820033418	0.7512964047117399	0.935439137436558	0_none
Nr0b2	-0.1769805308883106	1.1824578959012426	0.7511916260465996	0.935439137436558	0_none
Psen2	-0.02859213422895873	44.388171415179386	0.7511848093394584	0.935439137436558	0_none
Sp5	0.15758870546877565	1.7290566248754884	0.7512076629938957	0.935439137436558	0_none
Tram2	-0.15534060400175503	1.903357609305908	0.7511857461740785	0.935439137436558	0_none
Gm8893	0.3938137416135952	1.684364625171289	0.7505426086958412	0.9354008650087656	0_none
Mal2	-0.02558862977071264	180.93295132508888	0.7507038789242322	0.9354008650087656	0_none
Tex15	0.14772798888747415	1.936946654323732	0.750644314365049	0.9354008650087656	0_none
Tmub2	-0.03143721537415518	45.28891274223552	0.7506348534837821	0.9354008650087656	0_none
Zfp932	-0.03916823547536614	49.982326168622066	0.7506965652022906	0.9354008650087656	0_none
Actr1a	-0.02826179601563834	116.4052971534152	0.7503571637694092	0.9353440243809578	0_none
Lonrf3	0.1719282318641128	1.4997389452711316	0.7503343303487536	0.9353440243809578	0_none
Slc52a2	-0.03448546745487656	787.4388016556062	0.750329102517275	0.9353440243809578	0_none
St6galnac4	0.03730302355463343	40.1540428025736	0.7503824465471909	0.9353440243809578	0_none
Gm20635	0.22518827384427728	0.852403672698744	0.7499498198296889	0.9350797224084274	0_none
Pbdc1	-0.02666747111810466	50.2783382762547	0.7498611956298892	0.9350379786071776	0_none
Syt17	-0.03149196445453187	45.01802145099117	0.7498003705848457	0.935030895317838	0_none
Hapln4	-0.02996803348873419	77.85267716117635	0.7497202650479906	0.9349997656776792	0_none
9030407P20Rik	0.06358442318562921	9.40309641724301	0.749627781050014	0.9349800545995288	0_none
Gm10516	-0.05616643671869931	13.151263032590148	0.7495796383841512	0.9349800545995288	0_none
Gm28784	0.1853955310034025	1.2945537042383206	0.7495116076670516	0.9349800545995288	0_none
mt-Td	-0.02618205150683383	104.6245185419676	0.7496493183699338	0.9349800545995288	0_none
Fbxo16	-0.05596329240350372	12.253841283434948	0.749386112057412	0.934926857188248	0_none
A530058N18Rik	0.06618276954069442	9.75453023998515	0.7490292824906137	0.9348723433683792	0_none
Cep162	-0.04064914961790056	24.179416429720348	0.7492582329308337	0.9348723433683792	0_none
Ctps2	0.03766864782498144	25.355044990107135	0.7488905351909716	0.9348723433683792	0_none
Mob3c	-0.05335475741910508	12.253912354086482	0.7491615456989863	0.9348723433683792	0_none
Mrpl57	0.02632018380704877	58.125752714630906	0.7492681751386974	0.9348723433683792	0_none
Ormdl3	-0.03364444588124266	53.180451448389405	0.7492466257050616	0.9348723433683792	0_none
Polr2i	-0.04791727130927822	32.98776845525525	0.7489192063105603	0.9348723433683792	0_none
Ppp4r4	0.03286718377039167	40.66437390118618	0.7492311605323703	0.9348723433683792	0_none
Ppp6r1	0.02113004140400575	94.65479381697308	0.749071192746917	0.9348723433683792	0_none
Rnf138	-0.03338915364996375	33.528374205765196	0.748963678217881	0.9348723433683792	0_none
Sdf4	0.01742961923413023	218.0932309339165	0.7492028841109719	0.9348723433683792	0_none
Tmem109	0.02724950967528747	93.79224619179242	0.749287281574444	0.9348723433683792	0_none
Cenpv	-0.03231444142350462	53.159383012036386	0.74851775551605	0.9347375948247272	0_none
Trim28	-0.01853040642852983	139.69721762658142	0.7482425820722991	0.9344627842393683	0_none
Cox15	0.04068192103193519	36.14540748902199	0.7481201808235826	0.9343787408695248	0_none
Epor	-0.0671890748532936	7.905593927238403	0.7478726763187988	0.934286331217088	0_none
Ggt1	-0.08741259614321811	6.050676332593272	0.7479910914291088	0.934286331217088	0_none
Gm20186	-0.14594459860856285	2.099653999672398	0.747888624847512	0.934286331217088	0_none
Mthfs	-0.06323375333680561	29.415926691138537	0.7479317423499897	0.934286331217088	0_none
Plpp5	0.05740388487654844	11.620330735587414	0.7478990474101861	0.934286331217088	0_none
Ptch2	-0.10031993258201996	3.8320824485130114	0.7478317119774929	0.934286331217088	0_none
Tesk1	0.1816026430157159	1.3187309925901765	0.747753069831466	0.934286331217088	0_none
4930581F22Rik	-0.06915214864452499	8.695177482818591	0.747981389493005	0.934286331217088	3_astrocyte
Cdc14a	-0.11121214241605076	4.435067899323813	0.74754949380557	0.9342853406771758	0_none
3110083C13Rik	0.21606659727927055	0.949773163482032	0.7472201966543448	0.9341805437740888	0_none
4930507D05Rik	0.16195812932553855	1.4611572979451464	0.7473993488201068	0.9341805437740888	0_none
Asb3	-0.04781869023887736	16.22805767726882	0.7472811624838783	0.9341805437740888	0_none
Cftr	-0.1754778514095576	1.3746895263046832	0.7474105482920079	0.9341805437740888	0_none
Cpeb4	0.02166904122454043	145.18538093904914	0.7471712678953754	0.9341805437740888	0_none
Dnlz	0.02987853939225626	72.70323238955818	0.7472885316448283	0.9341805437740888	0_none
Gm29216	0.01209945847251792	64840.31280282197	0.7472217033163888	0.9341805437740888	0_none
Gm4924	-0.0941884874642926	4.660080743157197	0.746908433548367	0.9341805437740888	0_none
Ints6	0.04947922917732229	19.485812597853094	0.7470481282714109	0.9341805437740888	0_none
Lmbrd1	0.01657729266190948	240.86677677463095	0.7472096061750217	0.9341805437740888	0_none
Mpdz	-0.043279357585459	24.57443818974219	0.7466624829896407	0.9341805437740888	0_none
Nipsnap2	-0.02092140018285619	180.29257513344996	0.7472421212018672	0.9341805437740888	0_none
Rac3	-0.03692637468897842	48.84199003423592	0.7467864192189851	0.9341805437740888	0_none
Rbis	-0.02337389683305915	247.3455420715808	0.74732121002491	0.9341805437740888	0_none
Wdr17	0.03011296688751622	54.09382698574548	0.7472079150349897	0.9341805437740888	3_astrocyte
Akap5	0.02838862807891046	651.5808628116504	0.7448925412292697	0.9341570749241984	0_none
Akt1s1	0.02887597369047277	68.65171003710707	0.7442218192350079	0.9341570749241984	0_none
Arhgef17	-0.02596337741402835	435.84341708711366	0.7459527173958547	0.9341570749241984	0_none
B230312C02Rik	0.05290644309538638	20.867945584845323	0.7452430315099181	0.9341570749241984	0_none
BC037039	0.12149968529078845	2.4920464955535504	0.7446784445412734	0.9341570749241984	0_none
Bahd1	-0.03214334140911908	37.45599751962541	0.7448839640583856	0.9341570749241984	0_none
Bcas2	-0.02243434231573529	177.81451862455285	0.7450960586694	0.9341570749241984	0_none
Bud23	0.03174348610687306	50.56943708477545	0.7455889686329527	0.9341570749241984	0_none
Ccdc61	0.07357014357881475	8.24180528093712	0.7462080899512886	0.9341570749241984	0_none
Ces2e	-0.16468568919939272	1.3948571197314883	0.7453434467414979	0.9341570749241984	0_none
Chst3	-0.13012502788685384	2.3905154067824936	0.7448238784837027	0.9341570749241984	0_none
Dcaf11	-0.02628071004279703	89.00476942410837	0.7451396920139036	0.9341570749241984	0_none
Dimt1	0.0779516897701353	7.634931801068313	0.7455206631960523	0.9341570749241984	0_none
Dnhd1	-0.17215515748765192	1.5686875292175384	0.7438664096262146	0.9341570749241984	0_none
Eng	-0.05398008133808339	15.838337997611989	0.7450721621987826	0.9341570749241984	0_none
Fam205a4	0.1646603948383479	4.794784920430946	0.7458156638186468	0.9341570749241984	0_none
Ftcd	0.07044629913996814	14.309534195100468	0.7461778432554242	0.9341570749241984	0_none
Gm12338	-0.02708787807978846	627.6655365494543	0.7462765662949099	0.9341570749241984	0_none
Gm20337	-0.20705555335600748	0.8172703071704679	0.7460687087380254	0.9341570749241984	0_none
Gm6525	0.12201418555161513	3.901457915178556	0.7465653764035038	0.9341570749241984	0_none
Gnb2	0.04372372680366288	399.82801174507085	0.7464128581169422	0.9341570749241984	0_none
Helb	0.0634569354340309	11.490408908766032	0.7444341425781527	0.9341570749241984	0_none
Isl1	0.08851131400857028	4.791395237552359	0.7462610038466873	0.9341570749241984	0_none
Kcnip3	-0.03336166905749258	159.2475976164357	0.7461143145106386	0.9341570749241984	0_none
Lrrc47	0.06365827264297773	18.569205199454423	0.746202088933535	0.9341570749241984	0_none
Mien1	0.0226936674388616	133.9865169944477	0.7465286863029454	0.9341570749241984	0_none
Nts	0.05725343538617538	17.991654647393634	0.7457889190730154	0.9341570749241984	0_none
Nufip1	0.06125222351907301	11.511771128542721	0.7453148902908733	0.9341570749241984	0_none
P3h1	0.05985430879206769	11.01778290203145	0.7465077071673893	0.9341570749241984	0_none
Phtf1os	-0.17076934791938744	1.4077472313227126	0.7449885683020339	0.9341570749241984	0_none
Pla2g2d	0.17246376080637854	1.3826668556540218	0.7451539885602929	0.9341570749241984	0_none
Prrxl1	-0.12429689095528336	3.3588598342401323	0.7440369139540035	0.9341570749241984	0_none
Ptprr	-0.05451804741046674	16.165281521390387	0.7463193655784982	0.9341570749241984	0_none
Rab10	-0.0265521582872124	166.18818112945775	0.7446424158522116	0.9341570749241984	0_none
Ralgps2	0.03724625539380367	31.197711614682085	0.7447548310120959	0.9341570749241984	0_none
Rnf40	-0.03509203075506025	44.35318066739907	0.746558668466125	0.9341570749241984	0_none
Sf3b5	0.02526122637712561	116.01351280656604	0.7447917192401272	0.9341570749241984	0_none
Slc25a16	0.04291755472600387	20.41857880573294	0.7442223777529362	0.9341570749241984	0_none
Snrpn	-0.01097077513196211	1138.5428412625647	0.7443226939296352	0.9341570749241984	0_none
Srfbp1	0.04721646104211652	16.43682619395679	0.7454863490831221	0.9341570749241984	0_none
Steap3	-0.09092965223806487	4.8287006189318395	0.7456749915555405	0.9341570749241984	0_none
Tjp1	-0.04155029003830442	26.4654181098361	0.746411769449336	0.9341570749241984	0_none
Tns1	0.02983977171139383	46.622262342482	0.745996026810758	0.9341570749241984	0_none
Trmt12	0.06338299348776585	13.655453237576957	0.7445684508457939	0.9341570749241984	0_none
Ttc39c	-0.03594387463005526	30.602446946747808	0.7461962009762145	0.9341570749241984	0_none
Usp43	0.21517214362718184	1.0071385622772184	0.7448245968759601	0.9341570749241984	0_none
Usp46	0.02114472812277407	111.18283975491914	0.7459132665247831	0.9341570749241984	0_none
Wbp2	0.01635477699419113	583.9806260821738	0.7449774887116014	0.9341570749241984	0_none
Wnk4	0.11652888955145496	3.622289303221075	0.7451565450475972	0.9341570749241984	0_none
Zfyve19	-0.04348686562813861	17.406225628701765	0.7462750586712903	0.9341570749241984	0_none
Synj2	-0.04180705811551848	25.80370850132873	0.7458644359568516	0.9341570749241984	1_oligodendrocyte
Pou5f2	-0.03899531898883286	31.517130463377523	0.7436497851035617	0.9340241300900736	0_none
Faah	-0.02457603538824672	97.20961040117002	0.743429937831412	0.9338171735587392	0_none
Gm16150	0.17346892600226982	1.5940026698786878	0.7433214884509842	0.9338171735587392	0_none
Serhl	-0.1733343970174505	1.1261383687653077	0.743362145037337	0.9338171735587392	0_none
Smim35	0.11917697324877276	4.11091199297453	0.7433987088236705	0.9338171735587392	0_none
Tmem30c	0.12199085126154964	2.4577002583014864	0.7434173562411568	0.9338171735587392	0_none
Cdhr2	-0.1872584493976548	0.9725827834586658	0.743146819390236	0.933809112833588	0_none
Mief2	-0.0554399906577539	13.199160157582275	0.7431332468405556	0.933809112833588	0_none
Pigw	0.08881741715889381	5.572239978026768	0.7429879490322924	0.933809112833588	0_none
Stc1	0.07406806829601818	7.749266761496562	0.7431481580901413	0.933809112833588	0_none
Ano5	0.1794862206231756	1.5747556950432329	0.7428010836793548	0.9336655930883212	0_none
Catspere2	-0.17374558596583425	1.513503494569813	0.7428124434066677	0.9336655930883212	0_none
Fbrsl1	-0.03127229246786688	57.481314614554826	0.7426754211692018	0.9336655930883212	0_none
Frmpd1os	0.24887860362824887	0.9391971657132786	0.7425586548349385	0.9336655930883212	0_none
Gm53028	-0.05812664025779053	17.499065578360383	0.7425370957114701	0.9336655930883212	0_none
Kremen2	-0.1546423703593066	1.8906463039336687	0.7424526034604191	0.9336655930883212	0_none
Pigu	0.03822823326880689	30.580413784207593	0.7427080238780888	0.9336655930883212	0_none
Rcc2	0.02086257510725764	204.14405409275489	0.7426044793724771	0.9336655930883212	0_none
Slc12a8	-0.1491003266271231	1.9719910718103184	0.7428136854659975	0.9336655930883212	0_none
Rap1a	0.02597275468177086	87.93536564292945	0.7423355454018961	0.9336655930883212	1_oligodendrocyte
Ccdc69	-0.15233759735889166	1.804232319879484	0.7422226551247779	0.9336147878557666	0_none
Cib1	0.04645608586343841	24.653320746946275	0.7419942753862653	0.933396760401329	0_none
Gm45650	0.22227779359518549	0.8541029395932669	0.7419333451477917	0.9333893604634186	0_none
Kctd15	-0.04693262527157064	16.869676650958297	0.7418804538564305	0.9333893604634186	0_none
Adarb2	-0.04847847776076004	19.216899323493024	0.7416462739414631	0.9333040301759032	0_none
Fga	-0.07896565082339531	26.24176675814944	0.741755432333715	0.9333040301759032	0_none
Glp1r	-0.12006201827133028	3.3383089681773903	0.7416507920959067	0.9333040301759032	0_none
Kifbp	0.01990517709384066	114.92360447087574	0.741544786801172	0.9333040301759032	0_none
Tmem237	-0.03445553716715037	42.041680625991326	0.7415235740687619	0.9333040301759032	0_none
Trappc2l	-0.01938522700166143	144.41377739444803	0.7417209591118656	0.9333040301759032	0_none
Tspyl3	-0.0374341933230377	31.33465965218349	0.7414797046551228	0.9333040301759032	0_none
Ece2	-0.0634909018757369	9.654749513466726	0.7411391668966217	0.9331058145044412	0_none
Gm10399	-0.2597066442618772	0.8220112954546273	0.7411897942045494	0.9331058145044412	0_none
Npb	0.15327708633535206	1.8753789915378667	0.7411666637640704	0.9331058145044412	0_none
Qrsl1	-0.03418482685252174	33.05779715742176	0.7412046217277588	0.9331058145044412	0_none
Rgs16	0.04503633110934662	32.286247138644065	0.7412126807950175	0.9331058145044412	0_none
Htra1	-0.05085002654664261	164.54678902828624	0.7411146738932914	0.9331058145044412	3_astrocyte
Ccm2l	0.09822106307984438	5.040610482971974	0.7408387667649965	0.933065176452096	0_none
Fbxl18	0.02884191795950127	102.03039396225294	0.7408411126203527	0.933065176452096	0_none
Rab5a	0.05464175938442541	17.41814440093681	0.7408403455154025	0.933065176452096	0_none
Rel	0.09963607348416992	3.858107979209275	0.7408502282716777	0.933065176452096	0_none
2900009J06Rik	-0.14179673553334596	2.6620739943052687	0.7400415208950704	0.933059913342681	0_none
Gabra6	-0.04324482392740663	36.053325655726894	0.7403043399540348	0.933059913342681	0_none
Ggct	0.02876413862384034	62.03869425343328	0.7399197082168915	0.933059913342681	0_none
Glb1l2	0.24295995298977188	0.9053104437485888	0.7406259361688573	0.933059913342681	0_none
Pcbd1	-0.04028986559652532	28.4743461187879	0.7401099195829732	0.933059913342681	0_none
Rpa3	-0.10938858366893942	3.352961168917514	0.740586575412507	0.933059913342681	0_none
Snrpf	0.04071096966262398	28.988241720873663	0.740621347068673	0.933059913342681	0_none
Tasp1	-0.04973270940176201	16.92848022673246	0.7399766069316526	0.933059913342681	0_none
Tmem126b	-0.03181821623802678	64.12645347083554	0.7406125095961071	0.933059913342681	0_none
Traf7	-0.0374559431087555	45.07687444773461	0.7405137064177164	0.933059913342681	0_none
Xntrpc	0.11548485326093992	2.8585443438021896	0.7402910521686744	0.933059913342681	0_none
Creb5	-0.05230143443924516	13.858057287782264	0.7402333650702921	0.933059913342681	1_oligodendrocyte
Dixdc1	0.02886993005575749	57.50028240762078	0.7404721349514631	0.933059913342681	1_oligodendrocyte
Gna13	0.03556026960478764	74.35232904163009	0.7401938753948907	0.933059913342681	3_astrocyte
Ptn	0.03561664116188434	125.72428522860714	0.7399669149298493	0.933059913342681	3_astrocyte
Dusp12	-0.03673886386261004	36.1598670375555	0.7397968385995655	0.9330585828490942	0_none
Trhr	0.0847907897544072	5.678550152161406	0.7397994567010628	0.9330585828490942	0_none
Smagp	-0.075001308479148	6.452569456960842	0.7396032338041918	0.932949890818619	0_none
Lrfn1	0.02632963859168854	67.49498181268456	0.7395138637136816	0.9329065600125872	0_none
Kcnt2	-0.0744871600435859	7.954548906765841	0.7393274339503959	0.932740771582062	0_none
Lims1	-0.05899972188458965	14.655423155028208	0.7393062850561001	0.932740771582062	0_none
Tubb3	0.01529991557719862	1147.584552863746	0.7391328990078418	0.932634129749737	0_none
Ddx28	-0.04510713388969736	26.403336584307237	0.7389956377983486	0.9325518135743716	0_none
Tsc2	0.03885643365439367	45.58663189858598	0.7390126633049559	0.9325518135743716	0_none
9530026P05Rik	-0.144420793179863	2.190113041960927	0.7385257023146738	0.9325014999906576	0_none
Alox8	0.08693843085135347	5.128514414668739	0.7383450566986729	0.9325014999906576	0_none
Ap3s2	0.02606753727761323	86.84450609703057	0.7381302049753196	0.9325014999906576	0_none
Atxn7	-0.04873725594435596	23.10265819579643	0.7385977391094838	0.9325014999906576	0_none
Bbs9	0.03856446925477271	32.93919509120703	0.737746546766138	0.9325014999906576	0_none
C1ql2	0.03969424601020572	28.605592801819725	0.7384508364285391	0.9325014999906576	0_none
Ddx17	-0.01570151422591335	403.4538393068844	0.7388333089862686	0.9325014999906576	0_none
Disc1	0.15810020262874164	1.6663502249444404	0.7385869411493984	0.9325014999906576	0_none
Fbxl4	-0.06340965040777195	12.477371738614018	0.7381132959806528	0.9325014999906576	0_none
Gm2436	-0.7876805445478144	3.292736987951089	0.7385239417309502	0.9325014999906576	0_none
Gm26982	0.0578597708640456	13.547163176333704	0.7384931296290886	0.9325014999906576	0_none
Gm30108	0.17055001372475173	1.5358177601850993	0.7388143276912531	0.9325014999906576	0_none
Gm39043	-0.2176625779482705	1.069835964719155	0.7379312651466814	0.9325014999906576	0_none
Gng2	0.03779123362574927	28.46633900634879	0.7388628009185234	0.9325014999906576	0_none
Lhx6	0.05280632895763177	17.057481614818297	0.7388460717337482	0.9325014999906576	0_none
Mblac1	0.05002840133100319	21.559688346737858	0.738651311555156	0.9325014999906576	0_none
Ppp4r3a	-0.03988955382488544	30.697220392853534	0.7384576906078526	0.9325014999906576	0_none
Psenen	-0.02930113708410225	170.08466859823386	0.7385306351600132	0.9325014999906576	0_none
Pspc1	0.0225458102784157	111.81346816030572	0.7379615451843937	0.9325014999906576	0_none
Ptrh2	0.03607137527679805	32.66981069583936	0.7381929077056859	0.9325014999906576	0_none
Rcor2	-0.03648125969462853	36.0916419557457	0.7386412358683851	0.9325014999906576	0_none
Bmp2k	0.06111417071756343	14.38872320258909	0.738149333426895	0.9325014999906576	2_microglia
Arhgef6	0.06798030738279846	9.201691370122086	0.7373199261375016	0.9324870989279824	0_none
Arl13b	0.0946076561453594	4.824819961374058	0.7370665420268168	0.9324870989279824	0_none
Asb11	0.1470606747921502	1.9289849742515257	0.7376415108469585	0.9324870989279824	0_none
Cecr2	-0.08188064269259338	7.312071307464044	0.7370569029414933	0.9324870989279824	0_none
Creld1	-0.05115158387686595	32.81458273757198	0.7373281129308907	0.9324870989279824	0_none
D430036J16Rik	0.13148565236330126	3.2674059838345566	0.7371349894917087	0.9324870989279824	0_none
Dhx34	-0.0951607104694018	4.543990873183993	0.7372701347535384	0.9324870989279824	0_none
Pigb	-0.079885681692729	6.589867361111543	0.7370338768799858	0.9324870989279824	0_none
Pot1a	0.04554825952492156	29.41114052909885	0.7376076208888783	0.9324870989279824	0_none
Prdx5	0.03121434024679915	403.87591120568857	0.7374579323888035	0.9324870989279824	0_none
Selenom	0.01992235604773197	200.24719858318537	0.7375540591632198	0.9324870989279824	0_none
Tpp2	0.02725758960332375	91.24005465086252	0.7376247358802865	0.9324870989279824	0_none
Zscan29	0.06307070984363329	9.62073469689468	0.7375818603767771	0.9324870989279824	0_none
Stard9	-0.0500709273293897	17.74228447949832	0.7372113637645026	0.9324870989279824	2_microglia
Hprt	0.01748669612875413	170.2551549914969	0.7368406932200116	0.9324480031523632	0_none
Nek1	-0.05139301977909006	17.5499972672309	0.7367405954626841	0.9323909192913324	0_none
Sptlc2	-0.03635393242801899	37.80688317940912	0.7365668635990483	0.9322406314238608	0_none
Uqcrb	0.0131632040594215	937.8970819261168	0.7364916273872754	0.9322149920855958	0_none
Swt1	0.05141311229216024	19.819372011498444	0.7363943392210432	0.9321614345525948	0_none
Rasgef1c	-0.05882855518333827	16.20927213640557	0.7363216571117928	0.9321390188134656	0_none
Nbas	-0.04469269271063615	23.68538280320179	0.7362857700033152	0.9321390188134656	1_oligodendrocyte
Gm15772	-0.10580700141998108	36.356206327032815	0.7361989866603403	0.9321229105296244	0_none
Arhgap44	-0.02812747253619623	59.16093444402345	0.7361165166529637	0.9320880932243786	0_none
Cln6	-0.04561913318634695	22.819193366381604	0.7358324235608386	0.931797951747392	0_none
Usp29	-0.02563137136297486	86.68895224942106	0.7357349641749937	0.931744122231025	0_none
Slc4a9	0.2021616698917043	0.848467101761102	0.735639910083754	0.9316933309964246	0_none
Slc4a1ap	0.03119365760970529	50.00416068435111	0.7355253117443867	0.9316177773913364	0_none
Plekhm1	0.04313004104203775	23.06336910835892	0.7354379249700117	0.9315766812932555	0_none
Itih1	0.14743035009362307	3.2381199750692247	0.735169694900865	0.9313064883630232	0_none
Fchsd2	-0.04000213859728275	26.496590988268412	0.7351485872390606	0.9313064883630232	2_microglia
Cradd	0.05532282140654703	13.306185435853614	0.7349497365107276	0.931166982909355	0_none
Lima1	0.0292936101501826	56.78062582832326	0.7347958346925085	0.931041561279792	0_none
BB218582	-0.15129064430222008	2.031592818321313	0.7345213604628806	0.93088662491926355	0_none
Lrrtm3	-0.03063416802106785	52.97303209844326	0.734618655817685	0.93088662491926355	0_none
Smap1	0.08968808668327201	13.759639685945611	0.7346111795985731	0.93088662491926355	0_none
Wdtc1	0.03867208313835769	39.54203999867819	0.7344840406102116	0.93088662491926355	0_none
4732414G09Rik	-0.09609469573205232	4.7616426349122145	0.7343183492997511	0.9307843261363968	0_none
Nudt1	-0.04128963071157404	27.10249931180936	0.734265366809337	0.9307843261363968	0_none
Calhm5	0.08311490744523936	5.909428665855069	0.7340476788736924	0.930652702259678	0_none
Calhm6	0.2302508085157272	0.852947977022879	0.7340094035363134	0.930652702259678	0_none
Mfap1b	0.02980262523791826	83.10911031786928	0.7340984780828537	0.930652702259678	0_none
Zfp61	0.04048009235594841	33.12193985616651	0.7341047353575839	0.930652702259678	0_none
Arl16	-0.03954364375537577	28.311759278578737	0.7338515376594072	0.9306100271148686	0_none
Ap2s1	-0.02081691612560166	288.73264823384807	0.7335919589111186	0.930350430463495	0_none
Plppr2	-0.03242102680890562	126.0083376027394	0.7333377525892779	0.9301990048682942	0_none
Rwdd2a	-0.0351799782849725	40.25459132102152	0.7334101470947645	0.9301990048682942	0_none
Tns2	0.04905147297698659	19.563595611710795	0.7334176985187677	0.9301990048682942	0_none
Zfp24	0.02836464122175437	59.77415272529774	0.7333500702075642	0.9301990048682942	0_none
Egln1	-0.02132733325182317	168.18511733265382	0.7330706199582155	0.93003706936113	0_none
Afg1l	0.05358917627964972	15.23539544888278	0.7329446946605502	0.9299988969213996	0_none
Arl10	-0.23127970395216804	0.8113919735944212	0.7328901121982938	0.9299988969213996	0_none
Ell2	-0.04298372685027247	25.185327434624348	0.7329856840326484	0.9299988969213996	0_none
Samsn1	0.06980247269773289	8.898988895540176	0.7329442367749712	0.9299988969213996	0_none
Ovol2	0.07175580857029648	10.86558932104773	0.7327428986655388	0.929969205821323	0_none
Cnst	-0.02919910036667621	56.47991898543358	0.7326120266464033	0.9298727093207888	0_none
Ube2h	0.01911841790632247	158.34003934920676	0.7324654036411938	0.9297562048315678	0_none
Cacna1h	-0.06541123929468987	12.38387836945502	0.7322141669863129	0.9297056669293072	0_none
Evi5	0.03257789078175453	43.63775306254408	0.732341639901622	0.9297056669293072	0_none
L3hypdh	-0.10376513728822824	3.4113536922391248	0.7321227740550831	0.9297056669293072	0_none
Otulin	0.04193218571556845	26.804523876706792	0.7322716581262223	0.9297056669293072	0_none
Rab35	-0.02138758675813532	126.8735407218878	0.7321930464518125	0.9297056669293072	0_none
Rpl32l	0.6015154208416585	1.1201302407193283	0.7322831535074237	0.9297056669293072	0_none
Zfp219	-0.06081905787764872	20.73764795017781	0.7319339757802936	0.9297056669293072	0_none
P2ry12	0.04010942990331599	25.749753499308728	0.7321329813004958	0.9297056669293072	2_microglia
Tmcc3	-0.03230800769601099	58.60366208982209	0.7323707592105896	0.9297056669293072	2_microglia
D630033A02Rik	-0.06349341037127808	16.93031831476568	0.7316182211448079	0.9295943216511516	0_none
Gm12371	0.12136841803864735	2.937502321123017	0.7316636834448706	0.9295943216511516	0_none
Gm14455	-0.15143406246394078	2.1119905750253776	0.7314667289126061	0.9295943216511516	0_none
Hras	-0.03135424663312647	190.77885200066697	0.7315719077676008	0.9295943216511516	0_none
