gene	gene_length_bp	base_mean	log2fold_change	padj
Plcxd1	5984	6.674569813931408	-0.5447134705877156	0.3268030856947177
Slc7a14	107520	136.87780426097387	0.14557948102105817	0.3268030856947177
Wnk1	114703	153.78110004198314	-0.10967510854052272	0.3268030856947177
Ube2d3	30049	681.2662717517728	0.08214244789364104	0.32675572143387455
mt-Cytb	1143	66987.60594910916	0.06401718715689278	0.32675572143387455
Lurap1l	44982	32.13412858478193	0.22173680893853157	0.32639597934318487
Bdkrb2	32011	3.0074147066979005	0.9051065372556664	0.32636282765982216
A430033K04Rik	29555	6.914233514682114	0.4674932140165218	0.32627181972258584
Pter	79414	76.12734681840033	0.14004029399068132	0.3260534999525243
Ola1	126123	205.4250929418611	-0.1243613415108524	0.3259840943709629
Cycs	3975	259.89113984590574	-0.09718827235331512	0.325656752543592
Mxd1	22119	76.11150881719293	-0.1631864405087474	0.3252042823724703
Map4k3	147973	38.39240982713642	0.1902300722896634	0.32492557875844197
Mc4r	2802	4.75346813892295	0.5512359019966949	0.32492557875844197
Ncdn	9688	663.5595781788389	-0.09730421870542089	0.324823492609346
Slc5a7	25444	2.9739702434820225	0.7467865239671837	0.324772715873548
Crppa	308053	8.610925708452124	-0.39478817653187587	0.32463509992053263
Emc6	1518	156.15316769470456	0.13255461349889516	0.32463509992053263
Enpp5	7754	266.9097679987224	-0.10737603255398807	0.32463509992053263
Gm16153	14336	1.8964404653417275	0.956378296520557	0.32463509992053263
Rftn1	198417	21.86443876184908	-0.27000164481334227	0.32463509992053263
Sema5a	451531	47.15070548209147	-0.1848109808042678	0.3243728987352525
Ppcs	3890	63.617136535261416	0.16206243433964615	0.3242011027506136
Slc4a3	15906	67.84089744107726	-0.20482540119219805	0.3240697642405574
Sox5	953552	24.14214041342429	-0.2490835885676275	0.3240697642405574
Col15a1	105006	5.60895678997792	0.4950515496252176	0.3236147455139481
Dvl2	11706	46.870034431660315	-0.1852109249337149	0.3236147455139481
Rbx1	10073	344.073352273132	0.09271768781911384	0.3236147455139481
Ttn	278567	4.015437762407124	0.7469454716557273	0.3236147455139481
Gpt2	34984	70.43888367465408	-0.18496395623141615	0.3231195837431806
Mro	21948	14.742774580097263	-0.3161081931521328	0.3230023048955997
Pik3ca	70815	102.13381184421593	-0.1434846562508992	0.3230023048955997
Pnrc2	2932	48.43311699357339	-0.16225664953141877	0.322891996720585
Crybb1	13770	3.755073110435134	0.6249367716969597	0.32280004220708985
Scube3	32713	3.835694429015017	-0.6073317687613332	0.3226849777105202
Cmpk1	27905	54.1363407509854	-0.1701022441470759	0.322092822133496
2600006K01Rik	1594	1.6879144073620538	1.2333560633112215	0.32196224596468676
4930452G13Rik	11544	1.2881231865541538	1.1695599741913123	0.3211616618479145
Adamtsl5	9302	4.726497421526014	-0.6059847048707117	0.3211616618479145
Blzf1	17689	29.50246105880895	0.2364383954223716	0.3211616618479145
Hsp90b1	15300	452.5298085671786	0.09152693918314482	0.3211616618479145
Mis18a	8092	10.896246539771973	0.3756007300129127	0.3211616618479145
Psmc1	13251	228.8088415293026	0.09808743175402118	0.3211616618479145
Skil	27519	43.12635459791508	0.23703688339034656	0.3211616618479145
Slc22a15	68677	8.369450925869081	-0.413394856166684	0.3211616618479145
Tnmd	14597	1.4982159265857582	1.1216590401030264	0.3211616618479145
Cmpk2	10633	20.57336524335461	0.26211938076210484	0.3209315628955163
F730043M19Rik	35886	24.994542159507983	-0.25434985132540233	0.3209315628955163
Raf1	58568	2.3686305235398897	-0.829307346582009	0.3209315628955163
Rps4l	942	63.270923807632165	0.1971653464815951	0.3209315628955163
Sh2b3	22158	25.5429496484202	0.24868153980079669	0.3209315628955163
Slc4a7	97661	18.13046409462756	0.27472959026353067	0.3209315628955163
Spag9	129994	180.46028417969976	-0.10741617643170112	0.3209315628955163
Wdr35	54955	67.7846566467658	-0.1511843380930167	0.3209315628955163
Ksr2	361003	166.30880455150398	-0.1395611152432406	0.32002616937636713
Tagln3	13378	669.2802522067299	-0.10572857475776236	0.32002616937636713
Wdr61	19784	58.97557164731019	0.17322795473216307	0.31986082509949193
Upf3b	18644	75.71555522196081	0.14737983866568366	0.3195132405612498
Itgb1	47546	75.06162185844661	0.14534072531763928	0.31909065755262195
Pskh1	31337	15.090810340894476	0.30346828801010955	0.31909065755262195
Kif1b	131374	553.2022987942433	-0.07956209407095445	0.3177579683206766
Mesp2	2712	1.3430806193031313	1.335405144470876	0.31745156189962814
Pacsin1	55973	465.04274640744376	-0.14799564914624436	0.3172469237387212
Fzd10os	21587	4.103045518161966	-0.6014187839835069	0.3170879358848536
Dmwd	6549	141.85825163244598	-0.12095398048669416	0.31706408853510887
Adora1	36208	328.44764331832675	0.10006553298581455	0.31630287043381894
Ager	3074	1.759604648130482	0.9403047387472032	0.31630287043381894
Aig1	221926	129.1240041824244	-0.12548324114006532	0.31630287043381894
Arhgef3	289012	89.0034107558347	0.15050203781332053	0.31630287043381894
Cd9	34525	165.32418572243026	0.19597913338071263	0.31630287043381894
Cdk16	11926	448.58166337227794	-0.07946221526799499	0.31630287043381894
Cyb5rl	21280	7.228301661402665	0.46215295323421657	0.31630287043381894
Dapk1	161244	101.94397038952005	0.15388576678859364	0.31630287043381894
Ddb1	24492	612.7662755673605	0.0940869318914217	0.31630287043381894
Ephx4	27299	21.38717464327787	-0.2886145203240658	0.31630287043381894
Hsf5	42378	1.406785633971892	1.204677453516653	0.31630287043381894
Kctd9	26373	53.120323099129315	0.17974164314498275	0.31630287043381894
Nme6	10367	5.9174690778042045	0.528309420049799	0.31630287043381894
Polr3a	38362	17.2883872679099	-0.2740340562840509	0.31630287043381894
Ribc1	11713	2.006957442058733	0.9008970096923172	0.31630287043381894
Rps15-ps3	3685	1.0302880813839757	1.6315835933002	0.31630287043381894
Rras	3686	33.762417899426794	0.3024113629999387	0.31630287043381894
Slc22a17	6828	900.5124349759799	-0.06869841054712729	0.31630287043381894
Sppl2b	13433	28.55747873818812	-0.22046237316089096	0.31630287043381894
Stx18	99023	27.01243359922848	-0.2430727733590084	0.31630287043381894
Taf13	11524	100.23739996155606	0.14714318857365014	0.31630287043381894
Timeless	20876	5.779362445825397	0.5143108598710197	0.31630287043381894
Tmem52	1744	1.1057377193600733	-1.1146400952142304	0.31630287043381894
Trappc1	1813	90.01465250947271	0.15855286508218353	0.31630287043381894
Trub1	38093	38.73229229371198	0.23172057401643129	0.31630287043381894
Kcnh4	19566	8.887130803763664	-0.39533552607327	0.3159406091935609
Ssbp4	11382	116.4442160248455	0.1440348564076011	0.3159406091935609
Dnase1l1	9120	1.4959897570247476	1.1061790977303598	0.3158475239410092
Psmd1	74764	106.06179865207896	0.15334727060180198	0.3158475239410092
Gm44836	1139	1.1376166881689675	1.329358916230688	0.31541209428376
Mir7688	55	0.947197737993971	1.4807120818574395	0.31529312125693204
Gm26789	3507	4.868384091063415	0.6453024284507631	0.31444080947604425
Nuak2	17362	3.261669432296255	0.6949474792791913	0.31444080947604425
Resf1	26249	19.74737895935665	0.28999159884228853	0.3144010084322321
Zadh2	9465	41.00438344245886	-0.18911812430113115	0.3142467305178015
Gpr157	18562	14.875060008933907	0.3348092268060466	0.31419036371760306
Phf11b	20387	10.085470345042872	0.45837502955952153	0.31419036371760306
Csgalnact2	31688	14.189522179107144	0.3167912284890931	0.31398159466038106
Ist1	21935	138.62482381231996	0.1156476728416004	0.31398159466038106
Mirg	19696	119.0473680968975	0.1146873554044163	0.31398159466038106
St8sia5	72932	48.392428064834625	-0.18636312475868663	0.3137299690814151
Gfer	2969	41.636601428937766	0.21811370574721617	0.3135885004426331
Bzw2	66245	39.84888256555861	0.18641233966065823	0.31341474972336564
Cgref1	12448	39.816418878358554	0.2492728092114266	0.31341474972336564
Magohb	8856	20.62444969132052	0.2659130452605271	0.31341474972336564
Bin1	58507	109.22438594242692	-0.1307339363762803	0.3131946317203702
Cyp2c67	40209	6.856088540312559	-0.6992780965589652	0.3131946317203702
Dnajc2	27984	78.15295905533192	0.14841742641617484	0.3131946317203702
Krt28	10031	3.012263379930956	0.763268110002178	0.3131946317203702
Ankrd9	3687	28.38746527449161	-0.2462555140791272	0.3130445458697523
Borcs5	71677	49.123953444401515	0.19526275894041112	0.3130445458697523
Tmx3	33113	62.63590999481076	-0.15166487207880122	0.3130445458697523
Crabp2	4710	10.824168666991907	-0.4072383513337293	0.31299543558569776
Gm8172	749	1.1904632583997434	2.71028340173017	0.31262395534163473
Gm11131	3271	1.169185372109029	1.2444934753470591	0.31252247686969703
Ly9	18786	13.978745652572544	0.372653722755177	0.312432548918734
Arpc5	9055	107.8511237143036	0.15118474418397324	0.31203792151583515
Metrn	3915	771.3671758471487	-0.30505926909355685	0.31203792151583515
Ralgds	39956	320.2443365519398	0.131097957490971	0.31116497752018785
Satb2	184669	9.88807279999129	-0.3893489773295907	0.31116497752018785
Eef1aknmt	16424	16.42989913939907	0.30246759188856326	0.3109050697767586
Map4k2	14480	30.861280046983495	-0.23536620274454417	0.3109050697767586
Pycr1	8057	3.2456596805255744	-0.6109836864146263	0.3109050697767586
Zc3h4	36786	62.78169835111344	0.14761709796629174	0.31083023019397366
Ppp2r2b	445695	206.01146674605755	-0.11356872319663272	0.3107549465805407
Slco2b1	53536	37.84173152883334	0.2055737391885756	0.31026572223185733
Pop1	35344	9.950301381205954	0.3906531899866746	0.30953341793442124
Cmtr1	45384	39.38660576120416	0.1857998622786082	0.30927453557522094
Gm3364	6014	3.641696200114977	0.6677907392002217	0.30923066471919725
Ada	23655	1.3570442553893265	1.144883920812558	0.3087236729880474
Fam131b	9331	38.91986329767559	-0.20006218768733144	0.3087236729880474
Gm8960	1302	2.3744474527443047	-1.281207404341174	0.3087236729880474
Mogat1	27182	2.186251599713885	-0.7969332328477744	0.3087236729880474
Nr3c2	345571	16.49778870970846	-0.3022815400834313	0.30870145426212686
Cnih3	108013	60.67224949928663	-0.1591643238787317	0.3082639168939758
Gm2296	987	553.4558903992182	0.16541783315161415	0.30807547615232767
Slit1	143408	7.509364038582734	0.4825208675175178	0.3075497747309787
Csmd2	579799	49.4448687814007	0.19244908322432627	0.30718160861980415
Ei24	18234	245.57031020151285	0.09709419380540982	0.30718160861980415
Gstm1	5718	400.2196295509009	0.1236941229468829	0.30718160861980415
Tpm1	26816	221.77990614689497	0.18771317842437485	0.30718160861980415
Vti1b	16650	153.81044186317368	0.12799132376401992	0.30718160861980415
Cd7	2671	1.6219398911077283	1.1573194104484534	0.3069737774653704
Rnf6	12363	30.91879999676773	-0.29605906196874243	0.3069737774653704
Mapre2	141528	291.26419318406624	-0.09647491204471612	0.3067772133117313
Tnfrsf1b	33407	9.321304581242757	0.45648411616605034	0.3067772133117313
Mxra8	4408	29.706502213451476	0.2842658240003185	0.3067486291689957
Ska1	12519	1.1106381207475378	1.3870705302201851	0.3067486291689957
Tulp3	34690	32.13109180853299	0.23977230951395231	0.3067486291689957
Dusp4	12597	2.626746551306251	0.7860068403644876	0.3067029784162883
Arl3	42102	296.37796951086716	-0.1299321749442322	0.30612062632915654
N4bp2l2	58176	36.72463200585788	0.2146067201643878	0.30612062632915654
Use1	2884	191.90377636327085	0.12172755231245226	0.30605729389594977
Crym	15731	162.69909934681587	0.1652090512626104	0.3059951319069679
Pcx	111280	37.50118700735988	-0.19045458649978947	0.3059951319069679
C330018D20Rik	19535	17.72109940981556	-0.29915758830464517	0.3059572716507021
Gabrr2	32866	2.508199003154292	0.9325586924078196	0.3059572716507021
Sulf1	168915	27.844456133331622	-0.3179991955347884	0.3059572716507021
Txnl1	47707	137.01928647325656	0.11179032427486772	0.3059572716507021
Umad1	200182	35.944801041486286	-0.19652104717132907	0.3057817835144873
Septin6	80468	114.33279375889128	-0.135967895740342	0.30546572121959253
Gpr156	91034	1.47334702149624	-0.9227332537503352	0.30534815607999227
Prkra	18117	46.51364194975087	-0.1839326000900548	0.3051966612685578
Cdk7	28308	27.80266688860521	0.2789827997305901	0.30514356440916535
Gpr61	6561	45.376042638017175	-0.208503602380902	0.30513194865852
Mrpl4	6101	73.20953160199441	-0.15636787325756113	0.30513194865852
Pcmtd2	19607	55.658095850622374	-0.1651268270001863	0.30513194865852
Ptp4a2	38784	315.6642300027523	0.08795680702570756	0.30513194865852
Stag3	32153	1.7273785442933216	1.0144975935527352	0.3046683118659628
Zfp969	11423	1.4924437601238714	1.4187805993354476	0.30457334959266585
Rcc1	21686	44.32945270351009	0.19214489158526113	0.30448850114335735
Nutf2-ps1	900	126.76042226164526	0.1696895617711014	0.30422164732043566
Stx12	31008	259.8620255180748	0.08318400694810289	0.3041257497300109
Magi1	608462	93.9943139699373	-0.13013394809259948	0.3037889713874064
Gal	4629	16.68550117775778	0.6187193791140724	0.3034806928151749
Kcna6	32345	349.2833196169788	-0.1123059307904944	0.30320340183012245
Exoc5	62563	70.79392500282897	0.16271867640736004	0.30318614034652563
Ces3a	9812	11.416386634371786	0.5198536107265049	0.30312263331204636
Zfp316	20325	32.067359395645724	-0.21298535232728996	0.3028419539619278
Bclaf1	32144	103.93106093799132	0.15140746807422056	0.30275384872166416
Galnt15	33208	30.90788353700255	0.26989052342798175	0.30275384872166416
Rsl1d1	10361	110.12092034300242	0.17083703137179812	0.30275384872166416
Scg3	40867	230.72228799689088	-0.10252003316648496	0.30275384872166416
Hhip	92155	11.040561144781243	-0.3750725828483515	0.30263358620413805
Gm44851	2308	0.8472784283232232	1.4312136205905266	0.3021430388330475
Soat1	49806	92.69025582796743	-0.19182331987960596	0.3021430388330475
Tyrobp	3825	177.29987985069198	0.30528662949560337	0.3021430388330475
Trim37	93606	386.4538155689907	-0.09454941049094846	0.30121649381988397
Arel1	52752	2.1777058035551806	-0.8695658662847642	0.30095982038704083
Lmnb1	45611	36.63675517183943	0.2147972509619304	0.30095982038704083
Lsp1	34058	16.076746779513588	0.311455360111195	0.30095982038704083
Mgat2	2613	26.321578918853568	0.24671984990720716	0.30095982038704083
Rtbdn	9612	3.366298390421933	-0.6474689146260039	0.30095982038704083
Fbxo41	33420	68.82577150751217	-0.1801413444358899	0.3009020846699745
Nradd	3317	5.190497590105674	0.5415606786111438	0.3009020846699745
Zfp1	27610	16.74250789462979	0.34284161939542906	0.3009020846699745
Islr2	8022	116.37920413995217	0.2892704242376215	0.3003437921325229
Hnrnpab	6747	75.91954420044335	0.162322071732104	0.3003248641704077
B430306N03Rik	10883	0.932235763153304	1.3380279290377604	0.29962593052011505
Arhgef40	21532	26.442111210439833	0.2545173786032553	0.29932357397171666
Ppp2r5a	51297	38.52129400873521	-0.208314009555664	0.2992391054494241
Denn2b	179694	19.66111276558435	0.30963071562967576	0.2990884287806175
Ankrd16	12453	38.79829094650303	0.2214224400883861	0.2982873667711315
Kcnn1	21209	19.20481507945152	-0.2906269509102886	0.2980883500588329
Gstm7	5483	53.571755753110054	0.24614107118573336	0.2980790014512348
E230029C05Rik	68346	17.211286052071262	0.2853980064662244	0.2979742516028134
C030006K11Rik	2380	22.539324256695817	-0.2612182117774408	0.297782366956468
Fuca1	19576	92.78564375247848	0.15034888779565642	0.29770600990996215
Mkln1	118076	161.76784518540907	0.12279576468949616	0.2974262299576366
Batf	22418	0.9625202608204934	1.2800358626328556	0.29739647198954844
Etnk1	65086	184.15096576845036	-0.14308666867991093	0.29739647198954844
Pxdn	80050	27.863188170283784	0.2615681076791011	0.29739647198954844
Mal	23469	189.0994971570764	-0.20576461921809305	0.29669661778842754
Fhit	1611943	6.898758087364093	-0.4671610948767346	0.296366526324645
Dpp9	32098	26.828147161268554	-0.2527527591299586	0.29601149333929017
Eif2b5	10506	91.64279598420843	0.1457086593973209	0.29601149333929017
Ghdc	4925	4.841148477901407	0.6094604574612638	0.29601149333929017
Ltb4r1	2532	1.3384869541941733	1.674264413893821	0.29601149333929017
Rab26	6969	29.03483191626256	0.2374278329989242	0.29601149333929017
Rrm2b	37366	23.12400240583596	0.2517792203742158	0.29601149333929017
Slc19a2	16339	13.45189281284885	0.34212752760093107	0.29601149333929017
Snx20	9565	3.5946925663672684	0.7316620804070135	0.29601149333929017
Tyw5	18864	25.547946488369465	0.23636252150901124	0.29601149333929017
Ecm2	27979	5.475342240894962	-0.5353530199178618	0.2956141395451773
Srsf3	10745	300.7052151771295	0.0966569979285596	0.2956141395451773
4732419C18Rik	10095	1.0457645549415386	1.3864151688198985	0.29527484525831926
Il15ra	29027	14.768958393071706	0.33371359551249913	0.29523525245632976
2700062C07Rik	6948	20.47717251661822	0.2959746954873689	0.29522166382212256
Vcp	20544	717.5381804642336	0.11254498506502844	0.29522166382212256
Dok1	2537	9.346820065710888	0.4969507927251645	0.29517906803020333
Nudcd2	6379	29.941410242216783	0.268579010197604	0.2950750764664296
Gm29514	75624	4.545554966435506	-0.5478411068717736	0.2949446104236712
Oxnad1	17828	48.69491850661426	-0.18692292911379935	0.2949446104236712
Unc5b	68988	75.64180144074801	-0.15300955926058132	0.2949446104236712
Zfp365	26559	240.84330272942955	-0.12749942677176904	0.2949446104236712
Zfp869	14327	57.94606566366448	0.17791909660794003	0.2949446104236712
Eif2b3	67904	24.99322445798227	0.26955815002091216	0.29438268386767585
Atoh7	1628	23.072745357859837	0.28649546880421745	0.2943566249801302
Kcnj3	162175	112.85037680443318	-0.13179945756477862	0.2943566249801302
D8Ertd738e	3481	92.97159995325823	0.17405215626447557	0.29434584536291386
Ccdc12	55103	94.4597314568751	0.15594912673802927	0.2937142364831041
Rab5c	23206	575.0704804873978	0.15320442443609197	0.29369917938863566
Mtus2	358745	81.76020163587	-0.13746148589687407	0.2932110967043448
Ccdc77	40051	8.370731332939444	0.4448723973370899	0.29312321204735164
Etfbkmt	11322	3.6912168958788345	0.6702993360645365	0.29312321204735164
Prkcd	30856	79.15134682011877	0.1564393183073179	0.29312321204735164
Susd1	123950	0.9223399260370374	1.4272898882523688	0.29312321204735164
Vti1a	311014	78.25812720658027	-0.15599694694230137	0.29312321204735164
Foxq1	4842	8.255675714639404	-0.44303212128150354	0.29304844689335097
Gprin1	13203	80.20711403573182	-0.1587728696255574	0.29295366368070397
Casp3	22398	22.369099196274583	0.28111013147953273	0.2927326745725362
Pitpnc1	262807	135.28905932618596	-0.2570796184032726	0.2927326745725362
Shtn1	102744	52.07111154706105	-0.19329903790972255	0.2927326745725362
Ttc30b	2736	13.439470992563946	-0.36484118100625823	0.2927326745725362
Ube2d1	30282	91.71078943616986	-0.14406257062955832	0.2927326745725362
Ash1l	128753	154.40210150857553	0.13171885478705497	0.29253697490829145
Morrbid	324446	2.744657837595283	0.7741785395355335	0.29231377898015354
Pcdh17	95439	84.04065328784725	0.17409915026219364	0.29231377898015354
Myh11	96837	8.33213588308591	0.4998931567832921	0.2922101569987771
Sc5d	12661	58.339344073636546	-0.17961076372877904	0.291715403934036
Itih5	102958	19.663944065794777	-0.2757519621310374	0.291686178396455
Setd7	45560	192.62348221605316	-0.1408244233340823	0.29155889908556426
Stk33	159858	3.408215103588567	-0.6358114344397903	0.29155889908556426
Ube2j2	15773	64.09298586214443	0.19294871233886676	0.29155889908556426
Elfn1	66779	23.916465041168188	-0.26326332122887053	0.2915409552528964
Fibp	4436	52.675155645271175	-0.2416914925081764	0.2915409552528964
Ndufb4c	389	552.04194102908275	0.1439480151041874	0.2915409552528964
Zfp652	122442	39.63280775833971	-0.20326540617352087	0.2915409552528964
Erbb4	1075873	17.923551090299803	-0.3097662991578864	0.291305676568252
Gm12174	812	9.6137398092311	1.4307961640523212	0.291305676568252
Klhl9	4173	72.909808876677	-0.1519296224842851	0.291305676568252
Tcf3	24133	17.649146440773563	0.334972323228925	0.291305676568252
Acad11	64348	40.45171717449875	-0.2274272822530703	0.291154887764756
Fbxo4	14128	11.829942792788424	0.37055216437559935	0.2910927502086477
Ogn	16455	5.836693344588435	-0.58681522850950385	0.29105062889181355
Igfbp1	4764	5.099628481405692	0.5833877047328041	0.2905458279229135
Kidins220	88227	329.77563478613183	-0.08467100364905239	0.2903919895675089
Doc2g	3692	27.399310227700635	-0.5183633820533545	0.289997139859688
Gabrg1	91570	32.54743898542158	-0.2406890023930898	0.289997139859688
Tgfbr1	61709	35.21785539840109	0.2253508414285924	0.2898863668307354
Metap1d	71918	19.475566383862965	-0.28347050120258604	0.28945054288200284
Gpatch4	12885	73.21549844576587	0.159468595505021	0.2890481021858745
Hk3	15400	0.9246900125920096	-1.2392344929118433	0.28903495572528304
Timp2	54671	827.4181239041654	0.10718399337839904	0.28903495572528304
Uncx	4685	43.09747676971472	-0.24116155090567856	0.28903495572528304
Gm21814	17566	3.3604942576296475	-0.655763739685178	0.28897526606533713
Ybx3	23621	26.82720074844516	0.24675935071334493	0.28897526606533713
Dnase1	3082	3.5210688340242684	-0.7698446001073046	0.2881302032590506
Plekha1	47556	66.57192932292556	0.16156397546954293	0.2881268336238036
Atp6v1d	20913	408.2365548064339	0.086119490689034	0.28800752923569867
Ahsa1	7519	91.27790536372002	-0.2027855276763012	0.28777042008589754
Enpp6	109875	9.896617009374816	-0.4056084618549486	0.28731334399928127
Ccdc169	35596	2.0735481713127193	0.943117482055259	0.28708239757263937
E030042O20Rik	5254	1.110598497394522	1.4616734198962475	0.28708239757263937
Gpsm2	43671	8.845359133990186	-0.4185417580115195	0.28708239757263937
Nfyc	74134	67.76545400630056	0.15404070243210566	0.28708239757263937
Mn1	39671	37.10658679071602	-0.2149195697510755	0.28664473985494243
Mettl8	91022	18.937463246901412	0.3078786489050394	0.2865126045097603
Neil1	5505	15.025027796257495	0.3249173639847826	0.28641625427828615
Evi5l	44690	79.46757803083916	-0.17863484100204413	0.2862313277126977
Qars	8235	73.61791412996948	0.15179372915491005	0.2862313277126977
Znfx1	27222	63.78263949499016	0.22362916224000615	0.2862313277126977
Pcnt	91523	89.1968288269901	0.14801618480272807	0.28606409550287004
Pald1	63874	34.420639306590395	0.2303624052627761	0.286056573543925
Ugt2a3	12223	1.5301780599379509	1.1905676519732902	0.286056573543925
Apc	101628	239.06859699372265	-0.14015410079582885	0.28595211147195876
Noc4l	4999	32.70660612624308	0.2359333196515997	0.28595211147195876
Lsm6	16275	558.0827108318448	-0.08922082168245264	0.2859328702753294
Lfng	8225	42.57267007431513	-0.23043225110003923	0.28558766777080735
Myh14	65040	69.29466856456965	-0.20122205328284964	0.28558766777080735
Ripk1	34784	7.954211776446069	0.433604886731854	0.28558766777080735
4933431E20Rik	7363	81.04214872543191	-0.17578577864566053	0.28542194811123306
Cdc42	38024	713.3340512061889	0.08824907366778743	0.2853085881938819
Gm13532	239	1785.9639291447488	0.08986627579788073	0.2853085881938819
Gm36742	1443	2.060881352352601	-0.7856440030071136	0.2853085881938819
Gm45509	1228	1.0933413811004624	1.5264256960923313	0.2853085881938819
Gm9866	109683	43.20183599754216	0.21349368903634364	0.2853085881938819
Mocs1	27073	7.016682720265634	0.4782778995042704	0.2853085881938819
Plxdc2	399535	67.69362155003014	-0.17081888337650186	0.2853085881938819
Prkcb	345651	609.7634622208501	-0.105885824858552	0.2853085881938819
Prmt7	41858	31.095606398028927	-0.25828140352484863	0.2853085881938819
Siva1	4470	55.982621976874825	0.1874783993791401	0.2853085881938819
Slc8b1	22856	6.884574249299865	0.49821322092414216	0.2853085881938819
Tlr2	5495	10.574373523400189	0.4311105964628697	0.2853085881938819
Psmd7	8083	152.22691211038398	0.11727360757972304	0.2846932601874477
Inka2	16243	97.15402283541503	0.16536459961710606	0.2841708730295788
Cfh	99056	21.15467636878658	0.30663029185439716	0.2840860775790623
Dcaf10	37658	37.56055318985176	0.22277481702545116	0.2840860775790623
Fam204a	28115	28.214752136072892	-0.2617835201723025	0.2840860775790623
Leprotl1	11461	103.27473689360298	-0.1261257784721451	0.2839688930342482
Perp	12053	14.2194634934975	0.3568701156113448	0.2838130845869572
Ppan	4003	23.24094556127485	0.268888200641559	0.2837408120860248
Cdc42bpg	19196	38.26719860456152	0.20885229491406432	0.2836654288104945
Mrpl39	18166	51.81685483299757	0.18995591807985124	0.28352300886675513
Zfp964	12503	2.4167078591943274	-0.7558899214419803	0.28352300886675513
Insc	106689	2.7360202833613703	-0.6921125806268711	0.2835156026157205
9330102E08Rik	14099	34.477671437384885	-0.21837193993688064	0.28343618178311186
Anapc4	33785	198.3341048531573	0.10869432488443811	0.28343618178311186
Cast	116442	9.38986447292632	0.4159192752119174	0.28343618178311186
Chd1	67643	14.813408466203098	0.32758201636613304	0.28343618178311186
Idh3b	5238	310.17263539480865	-0.09587287091536136	0.28343618178311186
Marf1	54178	195.61948015098417	-0.1412126294209598	0.28343618178311186
Msl3	19781	30.64148572532545	-0.20993687650141477	0.28343618178311186
Pdzrn4	374938	12.56950186030182	-0.3662379407912134	0.28343618178311186
Sumf2	17064	6.25650608988853	0.4936047798551971	0.28343618178311186
Xpa	40964	59.25764855774036	0.20368396457830187	0.28343618178311186
Pxk	66906	33.5107158238822	0.22376616024399207	0.28338173535078204
Thumpd3	22048	13.516254095631172	0.33729398563690177	0.2826470784861568
Atp13a4	149011	1.6840546400154324	1.143775081950008	0.2822632398880453
Cyb561	19634	94.88878318499484	0.14800039670265364	0.2822632398880453
Gm49774	10811	1.1024433961077291	1.6242269597963492	0.2822632398880453
Aebp1	10141	22.7658633256778	-0.37179310980803926	0.2821986407939265
Mlip	250888	20.099344923866173	-0.3115208692818138	0.28198111898034345
Bbs1	19750	36.16728718799214	-0.20728085229275023	0.28167560337915226
Cfap45	25069	4.014716454793028	0.7126572379069273	0.28167560337915226
Neurod1	4230	83.04084282373789	-0.1824049340847672	0.28116646328220535
Grm2	12987	21.94704129199105	-0.3112018998548619	0.2806221191500382
Prkdc	204369	18.472362735405692	0.33716968747184056	0.2801907834013935
Ier3ip1	11595	348.68686899669297	0.08440451506227754	0.27984695425645695
Ptbp3	77496	43.31170684880016	0.1966252467600412	0.27976536779586175
Siae	93957	26.210574750057457	-0.24604503100912045	0.2797106573424502
Mfhas1	91651	71.6790474624904	-0.1741177984568593	0.2796629130773318
Ralgps1	238069	80.88240233626234	-0.18759605844391053	0.27961410612052984
Wnt10b	7438	5.388468893442056	0.8167645038078225	0.2792934968271669
Prrg2	9093	27.56289451775763	0.29419704302981375	0.27910307604295537
Il12rb1	12975	1.324662014366034	1.373603562972059	0.27891353849915923
Tex50	4756	1.630754956020885	-1.0713294941130591	0.27845115089117844
Hif3a	30920	4.874379773338387	0.6663230900097832	0.2781356562787906
Scaper	388240	26.276846843113848	-0.2821027610773412	0.2769720605358572
Topors	10249	16.633515557848884	0.3108367558754098	0.2769720605358572
A830036E02Rik	8541	18.60323314968668	-0.28715265893112807	0.27682324509041994
Zap70	21020	1.810349177026619	1.050975347780618	0.27682324509041994
Sos2	98090	18.518658925790884	-0.2896362864476306	0.27646905885945916
Saa3	3702	4.485813172917379	1.7505550841572854	0.2764684892923528
Dbr1	8702	24.751445569354825	0.3091705622347645	0.27621299604014526
Lin37	4397	17.807886743696944	-0.332036668487626	0.27621299604014526
Gm2531	512	1.8560976386380128	-0.9924596701715276	0.2761159662498498
Rnpep	21372	41.60711322912704	0.23050222927877817	0.27585709207275494
Zcchc4	49256	28.774565751089703	-0.22261329522104387	0.27585709207275494
Lasp1	39764	281.1954962821059	-0.12135483891038652	0.27575044731764464
Elapor1	80842	17.97041155939659	-0.363451915543058	0.2752521933586828
Mrpl32	4981	45.36876841175277	0.1895836006031956	0.27478243806979546
Lrrfip2	108076	67.8468648603917	0.1646447444865081	0.27461451832086714
Rps27a-ps3	470	1206.9482797070816	0.13986053875928722	0.27461451832086714
Etfdh	25712	20.412390056153814	0.277659606518844	0.2745604480484064
Zcchc7	176338	56.97324966310953	-0.18471956871082212	0.2745604480484064
Ccdc103	4012	3.2612715078183196	-0.6857643918967203	0.27447733851715195
Rtn4	51384	916.4465956583534	0.08756975127991527	0.2744367670260748
