FeatureID,FeatureName,microglia Average,microglia Log2 Fold Change,microglia P-Value
ENSMUSG00000006191,Cdkal1,1.279372228311194,0.6311879338138923,1
ENSMUSG00000021413,Prpf4b,3.8995007059889164,0.16860494934099446,1
ENSMUSG00000021420,Fars2,1.067220436242755,0.24708646666521922,1
ENSMUSG00000038546,Ranbp9,1.1867577404031444,0.015782526152704035,1
ENSMUSG00000021488,Nsd1,2.630359147853612,0.630020432219951,1
ENSMUSG00000045767,B230219D22Rik,1.0284515808393857,0.7511818564740228,1
ENSMUSG00000021596,Mctp1,3.601734358238037,0.7228867191909756,1
ENSMUSG00000064138,Fam172a,2.614205458102208,0.7081398054306105,1
ENSMUSG00000005583,Mef2c,12.45718707995769,0.39849447417424066,1
ENSMUSG00000021549,Rasa1,1.0079902404876073,0.7184959075536778,1
ENSMUSG00000017778,Cox7c,2.2599011962214144,0.6362780819694873,1
ENSMUSG00000009470,Tnpo1,1.2384495476076371,0.3636039368820997,1
ENSMUSG00000032621,Srek1,1.7725982220540615,0.21371554672738324,1
ENSMUSG00000047789,Slc38a9,1.4387553005250462,0.6924657921461816,1
ENSMUSG00000042348,Arl15,2.644359012304829,0.21661050953402872,1
ENSMUSG00000040818,Dennd6a,1.0467590958909767,0.7167034137073525,1
ENSMUSG00000021910,Nisch,1.843674456960239,0.6686404747011494,1
ENSMUSG00000021832,Psmc6,1.0796049317188314,0.1285532277703897,1
ENSMUSG00000021843,Ktn1,2.558206000297341,0.050693386418703135,1
ENSMUSG00000022185,Acin1,1.5179083803069258,0.3657438924017016,1
ENSMUSG00000021969,Zdhhc20,1.174373244927068,0.5063894053622627,1
ENSMUSG00000021929,Kpna3,1.0785280190687379,0.3642694302003786,1
ENSMUSG00000059456,Ptk2b,1.3504484632173712,0.6612655689538636,1
ENSMUSG00000060126,Tpt1,1.6465994419931107,0.7725423986850701,1
ENSMUSG00000022064,Pibf1,1.1140661365218267,0.6184758908314848,1
ENSMUSG00000072294,Klf12,2.344438839253762,0.45087921992157964,1
ENSMUSG00000033004,Mycbp2,5.922481119189739,0.2064249092366719,1
ENSMUSG00000022119,Rbm26,2.9351254278301,0.7119946991491257,1
ENSMUSG00000022139,Mbnl2,3.3680443131677262,0.26627064544410795,1
ENSMUSG00000041650,Pcca,1.094681708820142,0.006951522480501973,1
ENSMUSG00000022186,Oxct1,1.9702116933462366,0.20100626567557978,1
ENSMUSG00000022205,Sub1,1.0801433880438782,0.32052611559824007,1
ENSMUSG00000022201,Zfr,2.444591715712466,0.10413947737824314,1
ENSMUSG00000045763,Basp1,4.016345728524072,0.5284075580527723,1
ENSMUSG00000046034,Otulin,1.083912582319206,0.5818591485436969,1
ENSMUSG00000014313,Cox6c,1.8722126421877192,0.6987293573908826,1
ENSMUSG00000022285,Ywhaz,1.4506013396760757,0.0342172941367751,1
ENSMUSG00000022354,Ndufb9,1.0230670175889176,0.5761541482879261,1
ENSMUSG00000059586,Nsmce2,1.2319880717070755,0.3189901184873039,1
ENSMUSG00000022377,Asap1,4.0088073399734165,0.2547484644919482,1
ENSMUSG00000047921,Trappc9,1.0160670853633091,0.4559865561787402,1
ENSMUSG00000022564,Grina,1.1172968744721075,0.2312234915819757,1
ENSMUSG00000003970,Rpl8,1.2966028307126913,0.7547235966081847,1
ENSMUSG00000055065,Ddx17,1.7515984253772363,0.48374387274781744,1
ENSMUSG00000060036,Rpl3,1.2314496153820287,0.7427957460587168,1
ENSMUSG00000047888,Tnrc6b,2.8215111432452256,0.28587930535816963,1
ENSMUSG00000041852,Tcf20,1.3795251047698984,0.04671508536135893,1
ENSMUSG00000016541,Atxn10,1.2109882750302503,0.0639804642058669,1
ENSMUSG00000022387,Brd1,1.0413745326405088,0.6956598448573993,1
ENSMUSG00000022462,Slc38a2,1.2718338397605387,0.1396550161824184,1
ENSMUSG00000072235,Tuba1a,1.7865980865052782,0.2502526657947043,1
ENSMUSG00000099083,Atf7,1.1689886816766002,0.4531297421070579,1
ENSMUSG00000022521,Crebbp,1.7682905714536872,0.5469503643024574,1
ENSMUSG00000037965,Zc3h7a,1.0871433202694867,0.6428417307042219,1
ENSMUSG00000022822,Abcc5,1.289602898487083,0.0742654377161715,1
ENSMUSG00000022858,Tra2b,1.346140812616997,0.6465372942150314,1
ENSMUSG00000049076,Acap2,2.5167448632687375,0.42378587033692283,1
ENSMUSG00000022811,Zfp148,1.4990624089302877,0.2990296547365416,1
ENSMUSG00000022812,Gsk3b,1.8948278078396847,0.34544218088509837,1
ENSMUSG00000098274,Rpl24,1.3418331620166224,0.6931850482135056,1
ENSMUSG00000022748,Cmss1,4.688877678507524,0.4887763068145399,1
ENSMUSG00000022890,Atp5j,1.1813731771526765,0.5694593975976928,1
ENSMUSG00000022973,Synj1,1.0510667464913512,0.3208854146742884,1
ENSMUSG00000022974,Paxbp1,1.501216234230475,0.12731413790152302,1
ENSMUSG00000090223,Pcp4,1.4613704661770117,0.32023945390743536,1
ENSMUSG00000046201,Scaf8,1.1049123789960311,0.34736437689374194,1
ENSMUSG00000069729,Arid1b,1.8662896226122045,0.3091231460564806,1
ENSMUSG00000034265,Zdhhc14,1.354217657492699,0.3253537062940815,1
ENSMUSG00000034377,Tulp4,1.2244496831564204,0.15689831290381923,1
ENSMUSG00000023861,Mpc1,1.1280660009730434,0.38062771705854387,1
ENSMUSG00000023826,Prkn,4.237651278118306,0.36697964335842603,1
ENSMUSG00000023845,Lnpep,1.1942961289537997,0.6615232344612714,1
ENSMUSG00000039218,Srrm2,5.142796360521975,0.22355225781472265,1
ENSMUSG00000055839,Elob,1.1356043895236985,0.6308244351818186,1
ENSMUSG00000024121,Atp6v0c,4.521417761417969,0.02917044648551359,1
ENSMUSG00000044533,Rps2,1.1749117012521149,0.6802988369700398,1
ENSMUSG00000048249,Crebrf,1.1038354663459375,0.643878375021428,1
ENSMUSG00000024006,Stk38,1.0656050672676147,0.28407888029584394,1
ENSMUSG00000044477,Zfand3,2.03698027765204,0.7035068617394619,1
ENSMUSG00000062202,Btbd9,2.3826692383320847,0.5667645395459086,1
ENSMUSG00000024002,Brd4,1.273449208735679,0.6451677617010605,1
ENSMUSG00000002625,Akap8l,2.3557464220797444,0.10781665829125764,1
ENSMUSG00000059208,Hnrnpm,1.2185266635809056,0.5071014659985404,1
ENSMUSG00000019432,Ddx39b,1.000451851936952,0.4923461582911699,1
ENSMUSG00000098178,Gm42418,31.967613561703395,0.7214946423123907,1
ENSMUSG00000023977,Ubr2,1.0295284934894793,0.33613445103849715,1
ENSMUSG00000023965,Fbxl17,3.2958911656114553,0.22958629779283912,1
ENSMUSG00000000127,Fer,1.2642954512098834,0.47718899131905346,1
ENSMUSG00000024091,Vapa,1.4468321454007482,0.669743161948082,1
ENSMUSG00000033278,Ptprm,2.1392869794109313,0.6365993331848456,1
ENSMUSG00000034868,Myl12b,1.3100642388388615,0.6261936986815,1
ENSMUSG00000024073,Birc6,1.7704443967538743,0.16798304629500538,1
ENSMUSG00000024097,Srsf7,2.0962104734071874,0.7173522474409172,1
ENSMUSG00000024242,Map4k3,1.2379110912825904,0.09316117153266659,1
ENSMUSG00000036438,Calm2,7.915307978187942,0.2225716018492343,1
ENSMUSG00000005371,Fbxo11,1.2260650521315608,0.4573748912749752,1
ENSMUSG00000006740,Kif5b,1.0790664753937846,0.5101794241077953,1
ENSMUSG00000024240,Epc1,1.2712953834354919,0.4028075241165787,1
ENSMUSG00000024283,Wac,1.327294841240359,0.5676509201589308,1
ENSMUSG00000024286,Ccny,1.3881404059706473,0.21507180595370923,1
ENSMUSG00000024290,Rock1,1.6498301799433914,0.38790631574215695,1
ENSMUSG00000024423,Impact,1.021990104938824,0.0042090643937428285,1
ENSMUSG00000000420,Galnt1,1.102220097370797,0.4830530513355774,1
ENSMUSG00000033632,AW554918,1.1302198262732306,0.602434964840268,1
ENSMUSG00000024400,Wdr33,1.758059901277798,0.30431263144664256,1
ENSMUSG00000036501,Fam13b,1.1420658654242601,0.6145577953653494,1
ENSMUSG00000043991,Pura,1.6229073636910514,0.06879623428401938,1
ENSMUSG00000024483,Ankhd1,1.2836798789115682,0.6239405684459725,1
ENSMUSG00000024431,Nr3c1,1.8695203605624853,0.5743185147337126,1
ENSMUSG00000037416,Dmxl1,1.3601406770682136,0.11562633221197416,1
ENSMUSG00000024608,Rps14,1.3289102102154993,0.7835162867492222,1
ENSMUSG00000024576,Csnk1a1,1.9669809553959559,0.11343695684814503,1
ENSMUSG00000024587,Nars,1.281526053611381,0.5177599216085761,1
ENSMUSG00000024533,Spire1,1.9869038394226874,0.23450149450380708,1
ENSMUSG00000062328,Rpl17,1.1205276124223882,0.7067031564850061,1
ENSMUSG00000025428,Atp5a1,1.1905269346784721,0.18545844142003987,1
ENSMUSG00000024566,Atp9b,1.6859067537215269,0.16201136357654544,1
ENSMUSG00000048410,Zfp407,1.0306054061395729,0.5230972786725391,1
ENSMUSG00000024855,Pacs1,1.1969884105790336,0.49798029426964147,1
ENSMUSG00000056201,Cfl1,1.3892173186207408,0.6152753712758929,1
ENSMUSG00000024953,Prdx5,1.013913260063122,0.5538033391715532,1
ENSMUSG00000035885,Cox8a,2.747742626713814,0.5610226363244449,1
ENSMUSG00000024969,Mark2,1.037605338365181,0.3496070855618879,1
ENSMUSG00000024661,Fth1,4.411572671108422,0.5776551089226967,1
ENSMUSG00000024642,Tle4,1.5556003230602016,0.5348848806359081,1
ENSMUSG00000024639,Gnaq,3.2280456686555588,0.7954274430236458,1
ENSMUSG00000024750,Zfand5,1.2939105490874574,0.08205519397358069,1
ENSMUSG00000024897,Apba1,2.182363485414675,0.5023107575999955,1
ENSMUSG00000024921,Smarca2,1.5453696528843124,0.2553908577779564,1
ENSMUSG00000024780,Cdc37l1,1.3229871906399846,0.1521944998048006,1
ENSMUSG00000046138,9930021J03Rik,1.2712953834354919,0.28472975375651777,1
ENSMUSG00000040451,Sgms1,1.1749117012521149,0.3272697343566866,1
ENSMUSG00000013663,Pten,2.668051090606888,0.6614831072654879,1
ENSMUSG00000024811,Tnks2,1.2099113623801567,0.5863685345023013,1
ENSMUSG00000025016,Tm9sf3,1.08660486394444,0.4993852549897744,1
ENSMUSG00000025019,Lcor,1.498523952605241,0.5946407318124045,1
ENSMUSG00000036097,Slf2,1.0559128534167723,0.3081718744101878,1
ENSMUSG00000025220,Oga,1.0392207073403217,0.2920111085837601,1
ENSMUSG00000025224,Gbf1,1.0844510386442527,0.246562437912355,1
ENSMUSG00000025041,Nt5c2,1.0402976199904153,0.10974938584500998,1
ENSMUSG00000071528,Atp5md,1.377909735794758,0.6704949471272877,1
ENSMUSG00000024975,Pdcd4,1.300372024988019,0.007251262214990228,1
ENSMUSG00000024983,Vti1a,2.193671068240658,0.2915643525472479,1
ENSMUSG00000040022,Rab11fip2,1.1356043895236985,0.024931124996054876,1
ENSMUSG00000074733,Zfp950,1.3084488698637209,0.23879007454820372,1
ENSMUSG00000031010,Usp9x,1.3046796755883934,0.19569211490498578,1
ENSMUSG00000031012,Cask,2.279824080248146,0.7195790675279963,1
ENSMUSG00000037475,Thoc2,1.2535263247089474,0.5142303382433993,1
ENSMUSG00000067567,Hdac8,1.2960643743876445,0.015172723993098491,1
ENSMUSG00000085715,Tsix,1.9481349840193178,0.5415356485183378,1
ENSMUSG00000086503,Xist,9.586676411133205,0.426396751144281,1
ENSMUSG00000031229,Atrx,2.118287182734106,0.18926623409176535,1
ENSMUSG00000031231,Cox7b,1.303064306613253,0.4000353218116153,1
ENSMUSG00000025261,Huwe1,1.4096786589725192,0.12888370543883354,1
ENSMUSG00000031309,Rps6ka3,1.4026787267469107,0.15757202858239971,1
ENSMUSG00000095041,AC149090.1,9.007835861707896,0.056507211260866,1
