FeatureID,FeatureName,oligodendrocyte Average,oligodendrocyte Log2 Fold Change,oligodendrocyte P-Value
ENSMUSG00000030654,Arl6ip1,2.267531618240749,0.6284334395468057,0.5116936724867439
ENSMUSG00000005625,Psmd4,1.111888676796101,0.6281968134662452,0.5124194336682654
ENSMUSG00000027447,Cst3,4.713527600775267,0.624613388759939,0.516958263555064
ENSMUSG00000047454,Gphn,5.353135396728569,0.6170725628934832,0.5231062013833279
ENSMUSG00000024096,Ralbp1,1.0249105022220202,0.6178089195482304,0.5234352345748886
ENSMUSG00000015165,Hnrnpl,1.2831932523291993,0.612310085363102,0.5295501368581113
ENSMUSG00000021285,Ppp1r13b,1.3189921961325557,0.6102533969347521,0.5319561866005682
ENSMUSG00000090223,Pcp4,1.774566903200455,0.6072060706469447,0.5349989536986544
ENSMUSG00000029422,Rsrc2,1.4407086050639677,0.6049349080285006,0.5370006546387365
ENSMUSG00000020368,Canx,1.2224676365442466,0.6040906388711272,0.5384016415414462
ENSMUSG00000027030,Stk39,1.6491380112079543,0.600270225020365,0.541952965547078
ENSMUSG00000054693,Adam10,1.0341917098747422,0.5964537917150892,0.5469523631007965
ENSMUSG00000026878,Rab14,1.5138975568397188,0.5957283846137182,0.5474588222360558
ENSMUSG00000027167,Elp4,1.0416166759969199,0.5959063495962124,0.5475214336337658
ENSMUSG00000031231,Cox7b,1.4807503866514258,0.5903690443497963,0.5535275439063826
ENSMUSG00000053333,Dis3l2,1.6698218454054492,0.5881380347114227,0.5558271721247904
ENSMUSG00000006699,Cdc42,1.8379442926004712,0.585427690693459,0.5588000591403832
ENSMUSG00000027200,Sema6d,2.081907465186308,0.5815431682824478,0.5629748896188711
ENSMUSG00000027680,Fxr1,1.5767445915167222,0.5812026680449858,0.5632134707249
ENSMUSG00000052139,Babam2,1.3839606497016101,0.5788472377140372,0.5659629636531702
ENSMUSG00000059005,Hnrnpa3,1.176591953003649,0.5782564240226336,0.566825218490399
ENSMUSG00000068747,Sort1,1.6846717776498044,0.5686951669674318,0.5774392631259583
ENSMUSG00000031007,Atp6ap2,1.3086502790338084,0.5686858478884144,0.5777736591980698
ENSMUSG00000034544,Rsrc1,1.6006105540522932,0.5683741008702967,0.5778147350694564
ENSMUSG00000035992,Fnip1,1.0034311359400063,0.5686835081801002,0.5778351331236335
ENSMUSG00000038056,Kmt2c,1.631901482710042,0.5668251624688885,0.5795968373703563
ENSMUSG00000031715,Smarca5,1.0851057632839602,0.5671566473149732,0.5795968373703563
ENSMUSG00000024091,Vapa,1.339941207691557,0.5622774472409104,0.5853558611690772
ENSMUSG00000034152,Exoc3,1.0654826385324907,0.5584440226251125,0.5896699258554295
ENSMUSG00000018395,Kif3a,1.0752942009082256,0.5520346833816222,0.5970685745507306
ENSMUSG00000054387,Mdm4,1.2542889199250078,0.5456135672504467,0.6043017442746716
ENSMUSG00000035933,Cog5,1.3402063850530632,0.543717980287979,0.6060842390399245
ENSMUSG00000078622,Ccdc47,1.0108561020621838,0.5435834281498961,0.6064232444990038
ENSMUSG00000028478,Clta,1.1293903826555198,0.5426339070001724,0.606857979020346
ENSMUSG00000033510,Otud7a,5.134364073485836,0.5345365105275941,0.6144678069752433
ENSMUSG00000049252,Lrp1b,20.44305315324708,0.5338316321036722,0.6152611249184594
ENSMUSG00000019210,Atp6v1e1,1.396954340415421,0.534606319839492,0.6152905161128855
ENSMUSG00000032883,Acsl3,1.4263890275426252,0.5346641403336679,0.6157048464825422
ENSMUSG00000071037,Camkmt,1.1529911678295843,0.5313836302455759,0.6186412287200423
ENSMUSG00000022389,Tef,1.144240314899875,0.5305429153256673,0.6198506991062793
ENSMUSG00000079659,Tmem243,1.2089435911074229,0.5289402549205822,0.6217314653160876
ENSMUSG00000094958,3110021N24Rik,1.6825503587577537,0.5284847895668202,0.6219789795213859
ENSMUSG00000029068,Ccnl2,1.0267667437525645,0.5261793941348916,0.6251008943651698
ENSMUSG00000036591,Arhgap21,1.8405960662155347,0.5249979646601131,0.626095308535428
ENSMUSG00000022265,Ank,1.598754312521749,0.5232058099344625,0.6282787345476628
ENSMUSG00000020949,Fkbp3,1.1309814468245578,0.5231172599318734,0.6290610923294959
ENSMUSG00000019432,Ddx39b,1.0182810681843615,0.5217832769597522,0.6302197931562453
ENSMUSG00000040549,Ckap5,1.292209282620415,0.521127690898934,0.6304416987483547
ENSMUSG00000027309,4930402H24Rik,3.0540476724685655,0.5171754420742616,0.6339891974898731
ENSMUSG00000029131,Dnajb6,1.360094687166039,0.5133780200311171,0.6388217939895043
ENSMUSG00000015837,Sqstm1,1.1455662017074066,0.5120104625129461,0.6402892524949648
ENSMUSG00000029686,Cul1,1.18666869274089,0.5096723302088664,0.6433244999890506
ENSMUSG00000000538,Tom1l2,1.7971069789284944,0.5075235938871827,0.6454841322547006
ENSMUSG00000032324,Tspan3,1.3513438342363298,0.5076945519989676,0.6455715572333791
ENSMUSG00000044252,Osbpl1a,3.772678322150758,0.5038843720150219,0.6490278501669449
ENSMUSG00000028020,Glrb,1.5340510363142008,0.5039059676257264,0.6494123774682624
ENSMUSG00000035566,Pcdh17,1.22511941015931,0.5029653289118222,0.6509040913712163
ENSMUSG00000003410,Elavl3,1.8567718852674218,0.5013996453983909,0.6522449969127482
ENSMUSG00000074698,Csnk2a1,1.3227046791936445,0.4986121732750834,0.6555788255331138
ENSMUSG00000053510,Nrd1,1.5613643045493544,0.4983968968152135,0.6556747588921026
ENSMUSG00000052707,Tnrc6a,2.0917190275620428,0.4946570970072387,0.6595134973927923
ENSMUSG00000033632,AW554918,1.0450639816965024,0.492037679275715,0.6637512316017752
ENSMUSG00000035851,Ythdc1,1.3752097967719008,0.49158670985503383,0.6640134276685643
ENSMUSG00000111375,Btbd8,1.0920003746831253,0.4861512722190724,0.6709372248069473
ENSMUSG00000026034,Clk1,1.6817548266732345,0.4788383845309345,0.6784509826029596
ENSMUSG00000024304,Cdh2,2.4367147748817963,0.4784452861287266,0.6787313296057572
ENSMUSG00000042675,Ypel3,1.3229698565551509,0.4784067554646512,0.6793639303364615
ENSMUSG00000027522,Stx16,1.12647343167895,0.47706129813104836,0.681024728543367
ENSMUSG00000041571,Selenow,2.158013367938629,0.47423587243877086,0.6847238364168761
ENSMUSG00000019877,Serinc1,1.3781267477484704,0.4739701587313421,0.6853500472308162
ENSMUSG00000027602,Map1lc3a,1.1646589717358635,0.47255810534401976,0.6872625918390307
ENSMUSG00000024002,Brd4,1.128064495847988,0.4722404445004852,0.6873366691817997
ENSMUSG00000021134,Srsf5,1.4165774651668905,0.46248785350633453,0.6981431982530504
ENSMUSG00000042846,Lrrtm3,3.224026361194132,0.4587281010149422,0.7019648024464535
ENSMUSG00000040481,Bptf,1.21133018736098,0.45891190526803555,0.7022033455793429
ENSMUSG00000022311,Csmd3,8.401083989882489,0.4553809032079821,0.7042567231405532
ENSMUSG00000057716,Tmem178b,5.2245243763979925,0.45404019441032095,0.7056058707590832
ENSMUSG00000055932,Fto,1.6809592945887155,0.4528789706101593,0.7072926642549452
ENSMUSG00000025428,Atp5a1,1.4277149143501568,0.4526448532733636,0.7077719932705356
ENSMUSG00000025609,Mkln1,1.2641004823007425,0.4511326298718898,0.7095497715557708
ENSMUSG00000032328,Tmem30a,1.1686366321584587,0.44950327745062824,0.7114894200977789
ENSMUSG00000024283,Wac,1.2200810402906894,0.4483989532237865,0.7125051969654792
ENSMUSG00000033813,Tcea1,1.0182810681843615,0.44788998966733606,0.7134621757958198
ENSMUSG00000024897,Apba1,2.0962270427076506,0.4470962418203295,0.713781337860049
ENSMUSG00000039852,Rere,4.2338217538102905,0.44676442453108445,0.7138781042908365
ENSMUSG00000027365,Trpm7,1.474120952613767,0.4450517436749063,0.715899199610601
ENSMUSG00000022607,Ptk2,3.6989590156519947,0.43852945017955647,0.7223636029739505
ENSMUSG00000049076,Acap2,2.5361562854466753,0.4382507675577335,0.7224120810203283
ENSMUSG00000032411,Tfdp2,1.0042266680245253,0.4379577635951545,0.723075506106778
ENSMUSG00000038486,Sv2a,1.193563304140055,0.43660787584905736,0.7242394281345439
ENSMUSG00000022770,Dlg1,3.3799506497598624,0.43483564591672175,0.7250716177601354
ENSMUSG00000032383,Ppib,1.4311622200497394,0.4325614971314323,0.7278284890883037
ENSMUSG00000027433,Xrn2,1.0927959067676443,0.43015719426732124,0.7306230831182207
ENSMUSG00000005886,Ncoa2,1.8244202471636477,0.4279754816552982,0.7328037991612169
ENSMUSG00000022255,Mtdh,1.858628126797966,0.4275679772075881,0.7334836533428162
ENSMUSG00000036501,Fam13b,1.0018400717709681,0.4270543042917636,0.7345055320668448
ENSMUSG00000024750,Zfand5,1.6361443204941435,0.42594594923399987,0.7352085795214834
ENSMUSG00000060261,Gtf2i,1.2800111239911232,0.42569750783978677,0.7355425299533845
ENSMUSG00000006191,Cdkal1,1.1068503069274804,0.42353661471740983,0.7383159577563765
ENSMUSG00000023175,Bsg,1.8371487605159522,0.4212561196630645,0.7425451068127938
ENSMUSG00000028809,Srrm1,1.591859701122584,0.4170827064772493,0.7449551042030008
ENSMUSG00000020716,Nf1,1.7316081706364272,0.4138724597347529,0.7482146157649724
ENSMUSG00000033423,Eri3,1.0013097170479555,0.4132503524578778,0.749072879060997
ENSMUSG00000059208,Hnrnpm,1.1360198166931783,0.4080551197362683,0.7550010923308336
ENSMUSG00000029635,Cdk8,1.9551526863862754,0.4042300938758975,0.7595465858419368
ENSMUSG00000056185,Snx32,1.2601228218781473,0.4041563572138197,0.7596942586206594
ENSMUSG00000032216,Nedd4,1.6271282902029276,0.39887958045885613,0.7658650331273924
ENSMUSG00000039278,Pcsk1n,2.699240362773077,0.39518492696145424,0.7696859306338242
ENSMUSG00000011752,Pgam1,1.040290789189388,0.39177284163640963,0.7741864131618239
ENSMUSG00000040270,Bach2,1.242886293380235,0.3899240865240093,0.7753894117630787
ENSMUSG00000027782,Kpna4,1.2025793344312707,0.38610771393805776,0.7795695827067041
ENSMUSG00000028842,Ago3,1.6783075209736522,0.3844201168962557,0.7808374225114348
ENSMUSG00000028820,Sfpq,1.4926833679192113,0.38315995245839596,0.78203570556319
ENSMUSG00000027770,Dhx36,1.2521675010329572,0.3825932482175731,0.7826504751337191
ENSMUSG00000099083,Atf7,1.110297612627063,0.3809165817413875,0.7843837729012675
ENSMUSG00000020738,Sumo2,1.2572058709015776,0.37405870589253903,0.7925237883950271
ENSMUSG00000027546,Atp9a,1.2147774930605626,0.3677861067902136,0.7994759419912003
ENSMUSG00000020069,Hnrnph3,1.340736739776076,0.3666250830796614,0.80065521360783
ENSMUSG00000030313,Dennd5b,1.7255090913217814,0.36157557680053726,0.8067844165752086
ENSMUSG00000054611,Kdm2a,1.022523905968463,0.3614988369691141,0.8071097797790104
ENSMUSG00000038535,Zfp280d,1.6594799283067017,0.3601466254222517,0.8083303607288355
ENSMUSG00000038143,Stox2,1.4481335711861454,0.36014309922986354,0.808513957359249
ENSMUSG00000042390,Gatad2b,1.1044637106739235,0.3583566842168657,0.8101012624523619
ENSMUSG00000032826,Ank2,13.66273319689137,0.35027745357387285,0.818486545650857
ENSMUSG00000024811,Tnks2,1.0267667437525645,0.35016637179859056,0.8193202365510586
ENSMUSG00000029629,Phf14,1.3677848306497231,0.34911890597910433,0.8204315471249563
ENSMUSG00000035623,Rsf1,1.0283578079216027,0.34416827648601334,0.8262671664945926
ENSMUSG00000022205,Sub1,1.0959780351057204,0.3440182257819079,0.8264511032221783
ENSMUSG00000030096,Slc6a6,1.0211980191609313,0.3397325923158231,0.8315289607839482
ENSMUSG00000022199,Slc22a17,1.4637790355150198,0.3385676614923645,0.8322922237048243
ENSMUSG00000027620,Rbm39,4.7917549224196385,0.335221835351188,0.8353383897722817
ENSMUSG00000020859,Spag9,3.080035053896187,0.33400800770426353,0.8366342331022102
ENSMUSG00000021843,Ktn1,3.0962108729480744,0.33031918634283386,0.8400401613105598
ENSMUSG00000085715,Tsix,1.6801637625041965,0.3287985526054397,0.8415534639085113
ENSMUSG00000030246,Ldhb,1.3327814189308858,0.3260501533920722,0.8446334018895566
ENSMUSG00000039159,Ube2h,1.0824539896688967,0.3255534567707595,0.8451864251665563
ENSMUSG00000005034,Prkacb,1.4513156995242216,0.3243954973614842,0.8462086968788464
ENSMUSG00000030779,Rbbp6,1.1039333559509106,0.3217229215277736,0.848956187222882
ENSMUSG00000036371,Serbp1,1.356912558827963,0.3209276535233314,0.8492074611263016
ENSMUSG00000024483,Ankhd1,1.0405559665508943,0.3208724794707782,0.8493960934460112
