FeatureID,FeatureName,astrocyte Average,astrocyte Log2 Fold Change,astrocyte P-Value
ENSMUSG00000019210,Atp6v1e1,1.080485002494162,0.16193413330214418,0.8177674336199571
ENSMUSG00000029064,Gnb1,1.397214541097865,0.16114033105734654,0.8189260296569029
ENSMUSG00000015882,Lcorl,1.1223413625397385,0.159643558770984,0.8215216126654424
ENSMUSG00000007411,Mark3,1.0756592103947897,0.15895552952145492,0.8229359682469625
ENSMUSG00000025224,Gbf1,1.0148936241639175,0.15456644934821734,0.8305907116965418
ENSMUSG00000024500,Ppp2r2b,5.1118926309779855,0.15043976367234313,0.8374841722185974
ENSMUSG00000027782,Kpna4,1.0189315318389025,0.14678249221995768,0.8443723465381129
ENSMUSG00000056602,Fry,2.9177329946123454,0.14420408585093658,0.8482713362171139
ENSMUSG00000052139,Babam2,1.021393670665113,0.1368923789548215,0.8576901510185124
ENSMUSG00000041650,Pcca,1.1933494462876457,0.13594534854744916,0.8592019736856973
ENSMUSG00000020738,Sumo2,1.0637424584759314,0.13243070382337427,0.8647342524694424
ENSMUSG00000022636,Alcam,2.2216371056661477,0.12780571465102342,0.8721376544591675
ENSMUSG00000025261,Huwe1,1.4042070153643023,0.12685256759696556,0.8735929340182955
ENSMUSG00000049775,Tmsb4x,2.1404850099542534,0.12535976660070325,0.876237302766297
ENSMUSG00000034269,Setd5,1.2528347203288883,0.12192616734096876,0.8825049829570781
ENSMUSG00000069729,Arid1b,1.631905614012238,0.11768541818257972,0.8898587176005269
ENSMUSG00000006651,Aplp1,1.909733359161817,0.1143755551968042,0.8946581077555903
ENSMUSG00000015222,Map2,3.261644545857411,0.11337940855690509,0.8959569427462152
ENSMUSG00000022185,Acin1,1.2727288020446683,0.11312366069836119,0.8966403840918992
ENSMUSG00000016541,Atxn10,1.2492892404191454,0.11230824571924983,0.8978351339691196
ENSMUSG00000062270,Morf4l1,1.4856545677353417,0.10687111832824608,0.9070110957650684
ENSMUSG00000074698,Csnk2a1,1.0088860054279642,0.10443046504913221,0.9114997222046245
ENSMUSG00000036371,Serbp1,1.1665613758584767,0.10207059202877192,0.9153731310357331
ENSMUSG00000015090,Ptgds,2.5298968867076868,0.10263965502810879,0.9163562578176603
ENSMUSG00000014602,Kif1a,1.2127511002381834,0.09932929059181833,0.9199302674396238
ENSMUSG00000038244,Mical2,2.3886686036362597,0.09857970594565701,0.9210475846341497
ENSMUSG00000035851,Ythdc1,1.0490681110717175,0.09747594841498981,0.9230088894779824
ENSMUSG00000031592,Pcm1,1.641163255998789,0.09715953942079059,0.9235095977352666
ENSMUSG00000028397,Kdm4c,1.0576363541869296,0.09004422921501387,0.9356392920580522
ENSMUSG00000020680,Taf15,1.013810283080385,0.08970653280339232,0.9360637263337909
ENSMUSG00000029131,Dnajb6,1.0150905952700144,0.08700287055832606,0.9398341067970533
ENSMUSG00000026219,Trip12,1.3006002135573698,0.08336953533730751,0.945392294344396
ENSMUSG00000029004,Kmt2e,1.7100046575796313,0.08165073175085136,0.9483518233909035
ENSMUSG00000030657,Xylt1,1.6420496259762247,0.07964169622165318,0.9518666970460367
ENSMUSG00000024400,Wdr33,1.5031849961779595,0.07925091107231741,0.9523776096487622
ENSMUSG00000024431,Nr3c1,1.3264034284560544,0.07795629769667178,0.9549765147377657
ENSMUSG00000006005,Tpr,1.5888674273300807,0.07767911589678556,0.9554145284716825
ENSMUSG00000051177,Plcb1,9.958366696490492,0.07735715885665684,0.9557877501761264
ENSMUSG00000027523,Gnas,2.5419121241795937,0.07707353726807198,0.9564100302180405
ENSMUSG00000029817,Tra2a,2.1445229176292386,0.07685293613106481,0.956802996326055
ENSMUSG00000040591,1110051M20Rik,1.3730855806010032,0.07671046158736333,0.9571455798908931
ENSMUSG00000029108,Pcdh7,7.975557056966751,0.06773794350662543,0.9724715508904747
ENSMUSG00000072235,Tuba1a,1.5731097388423343,0.06754964817654496,0.972914165557827
ENSMUSG00000003992,Ssbp2,2.082477019208737,0.06559879093200793,0.9752850047001224
ENSMUSG00000061665,Cd2ap,1.0441438334192967,0.06517792083938853,0.9760212496599939
ENSMUSG00000021843,Ktn1,2.569783535692295,0.05919936756107025,0.9854488870100138
ENSMUSG00000024290,Rock1,1.309463913331727,0.05400648250974055,0.9948598874801479
ENSMUSG00000039000,Ube3c,1.0167648496718373,0.053923814114819266,0.995045806539443
ENSMUSG00000025982,Sf3b1,1.485260625523148,0.009556949758511735,1
ENSMUSG00000036104,Rab3gap1,1.0078026643444316,0.04599251399827339,1
ENSMUSG00000026587,Astn1,2.0195447508108,0.016280104167721854,1
ENSMUSG00000026575,Nme7,1.089053245609374,0.035857651057373555,1
ENSMUSG00000026490,Cdc42bpa,2.271569281061694,0.04269081619748771,1
ENSMUSG00000027680,Fxr1,1.080485002494162,0.028620025436207397,1
ENSMUSG00000004591,Pkn2,1.2594332523831322,0.0006886216005296819,1
ENSMUSG00000028820,Sfpq,1.174932647867592,0.0338875960239797,1
ENSMUSG00000028580,Pum1,1.0649242851125125,0.02555899783328132,1
ENSMUSG00000006699,Cdc42,1.2713500043019903,0.046915544748147076,1
ENSMUSG00000029467,Atp2a2,1.7348230169478318,0.011797446927618638,1
ENSMUSG00000106395,Gm42439,1.0667955106204323,0.04585427023093041,1
ENSMUSG00000029655,N4bp2l2,1.180152382179158,0.01485277147427333,1
ENSMUSG00000029684,Wasl,1.0101663176175937,0.0021971911793208284,1
ENSMUSG00000029823,Luc7l2,3.9875815573772786,0.028608631887762526,1
ENSMUSG00000041571,Selenow,1.5642460390679769,0.0037141490616117157,1
ENSMUSG00000055932,Fto,1.235895205204561,0.0031648689701772037,1
ENSMUSG00000047409,Ctdspl,1.0588181808235106,0.030841736932808853,1
ENSMUSG00000020321,Mdh1,1.7416185201081724,0.041007374851512846,1
ENSMUSG00000020745,Pafah1b1,3.0876205736208617,0.045894406918240316,1
ENSMUSG00000060073,Psma3,1.4205556171703393,0.045865209149526076,1
ENSMUSG00000032621,Srek1,1.5671021201063808,0.03605869469092482,1
ENSMUSG00000059586,Nsmce2,1.0082950921096736,0.028928330502097595,1
ENSMUSG00000055447,Cd47,1.3399944347767356,0.035008097767099955,1
ENSMUSG00000022974,Paxbp1,1.421934414913017,0.05009231780634127,1
ENSMUSG00000074733,Zfp950,1.1463718374835516,0.048220220925493884,1
ENSMUSG00000031229,Atrx,1.9084530469721876,0.03920000147694902,1
