gene	log2FoldChange	pvalue	padj	baseMean	is_astro	neg_log10p
Fchsd1	0.33008108460723473	0.4065596637326804	0.7769312310630574	2.6985403267151966	FALSE	0.3908757115004693
Fchsd2	-0.04000213859728275	0.7351485872390606	0.9313064883630232	26.496590988268412	FALSE	0.13362487302989326
Fcna	2.408379753885682	2.665920618091227e-5	0.00142148899372185	2.2345707723071393	FALSE	4.574152786519389
Fcor	-0.0847867079854766	0.5666806441806029	0.8684733457796034	28.429443464760695	FALSE	0.24666162107849177
Fcrls	0.31573351864318555	0.03326076829594945	0.2504305449494312	63.21988496105606	FALSE	1.4780677231610704
Fcsk	-0.1645345022486107	0.2189591515502026	0.6180248427371885	23.017045862912145	FALSE	0.6596368984522399
Fdft1	0.01270310164282212	0.9211425436189146	0.9857922853826252	96.13865039077224	FALSE	0.03567315903549022
Fdps	-0.15672274365667269	0.0097588470718406	0.11938745378797208	207.0570047465698	FALSE	2.0106014876523566
Fdx1	0.0109586529283199	0.9108428876153728	0.9844453183695724	40.85742134001454	FALSE	0.04055652854417367
Fdxacb1	-0.10655324640121508	0.5969786862840774	0.8827185946503374	8.585011790846405	FALSE	0.2240411740539669
Fdxr	-0.07622527568179195	0.5707818843394308	0.8702180137110135	24.186003069713585	FALSE	0.24352981911778143
Fech	-0.08136301674494958	0.3611806946440197	0.7461217173807779	53.201389860226435	FALSE	0.4422754710762515
Fem1a	0.06307328803486076	0.43732125418528894	0.7951125011758267	73.0228532565001	FALSE	0.3591994150606363
Fem1b	-0.09316351564323916	0.13612609260825947	0.5077163256234855	120.75137913562187	FALSE	0.866058621382478
Fem1c	0.15479646403452155	0.11746893786977564	0.47308389426752234	37.44219666612178	FALSE	0.930076958032076
Fen1	0.2771587980696009	0.6573942986052315	0.9060947591570724	0.8974880792973695	FALSE	0.18217406675123696
Fendrr	-0.3410569457729594	0.5420009754216359	0.8557750758217021	1.5454097384803915	FALSE	0.26599993187516874
